port	company	operator_or_owner	month	year	K_low	K_central	K_high	K_HPC_low	K_HPC_central	K_HPC_high	K_IPC_low	K_IPC_central	K_IPC_high	K_SIPG_low	K_SIPG_central	K_SIPG_high	K_cluster_low	K_cluster_central	K_cluster_high
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2024-02-01	2024	14035091.61027494	12777539.834044365	11618170.127422914	1132058.3422223488	1025091.1696220275	925959.5146084704	11732839.72064909	10634499.484615698	9625221.915556936	1170193.5474035032	1117949.1798066385	1066988.6972575076	14035091.61027494	12777539.834044365	11618170.127422914
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2024-02-01	2024	11732839.72064909	10634499.484615698	9625221.915556936	1132058.3422223488	1025091.1696220275	925959.5146084704	11732839.72064909	10634499.484615698	9625221.915556936	1170193.5474035032	1117949.1798066385	1066988.6972575076	14035091.61027494	12777539.834044365	11618170.127422914
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2024-02-01	2024	1170193.5474035032	1117949.1798066385	1066988.6972575076	1132058.3422223488	1025091.1696220275	925959.5146084704	11732839.72064909	10634499.484615698	9625221.915556936	1170193.5474035032	1117949.1798066385	1066988.6972575076	14035091.61027494	12777539.834044365	11618170.127422914
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2024-03-01	2024	1116975.5105675063	1008124.2642767474	907158.0290364536	1116975.5105675063	1008124.2642767474	907158.0290364536	11710876.629538303	10598659.20428886	9578261.957800504	1166414.6365070082	1112481.6287425093	1059962.6161792618	13994266.776612818	12719265.097308116	11545382.603016218
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2024-03-01	2024	13994266.776612818	12719265.097308116	11545382.603016218	1116975.5105675063	1008124.2642767474	907158.0290364536	11710876.629538303	10598659.20428886	9578261.957800504	1166414.6365070082	1112481.6287425093	1059962.6161792618	13994266.776612818	12719265.097308116	11545382.603016218
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2024-03-01	2024	11710876.629538303	10598659.20428886	9578261.957800504	1116975.5105675063	1008124.2642767474	907158.0290364536	11710876.629538303	10598659.20428886	9578261.957800504	1166414.6365070082	1112481.6287425093	1059962.6161792618	13994266.776612818	12719265.097308116	11545382.603016218
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2024-03-01	2024	1166414.6365070082	1112481.6287425093	1059962.6161792618	1116975.5105675063	1008124.2642767474	907158.0290364536	11710876.629538303	10598659.20428886	9578261.957800504	1166414.6365070082	1112481.6287425093	1059962.6161792618	13994266.776612818	12719265.097308116	11545382.603016218
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2024-04-01	2024	1101281.8323820604	990597.5200211392	887943.0498660689	1101281.8323820604	990597.5200211392	887943.0498660689	11687444.304855874	10560480.741293432	9528316.710054709	1162388.604742337	1106666.5718126283	1052503.1327275743	13951114.741980271	12657744.833127199	11468762.892648352
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2024-04-01	2024	13951114.741980271	12657744.833127199	11468762.892648352	1101281.8323820604	990597.5200211392	887943.0498660689	11687444.304855874	10560480.741293432	9528316.710054709	1162388.604742337	1106666.5718126283	1052503.1327275743	13951114.741980271	12657744.833127199	11468762.892648352
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2024-04-01	2024	11687444.304855874	10560480.741293432	9528316.710054709	1101281.8323820604	990597.5200211392	887943.0498660689	11687444.304855874	10560480.741293432	9528316.710054709	1162388.604742337	1106666.5718126283	1052503.1327275743	13951114.741980271	12657744.833127199	11468762.892648352
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2024-04-01	2024	1162388.604742337	1106666.5718126283	1052503.1327275743	1101281.8323820604	990597.5200211392	887943.0498660689	11687444.304855874	10560480.741293432	9528316.710054709	1162388.604742337	1106666.5718126283	1052503.1327275743	13951114.741980271	12657744.833127199	11468762.892648352
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2024-05-01	2024	1086362.6668800516	974074.4055460988	870037.6484681523	1086362.6668800516	974074.4055460988	870037.6484681523	11664812.504103994	10523664.79011087	9480230.583367871	1158505.6766587037	1101068.0399443477	1045334.264833849	13909680.847642748	12598807.235601315	11395602.496669872
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2024-05-01	2024	13909680.847642748	12598807.235601315	11395602.496669872	1086362.6668800516	974074.4055460988	870037.6484681523	11664812.504103994	10523664.79011087	9480230.583367871	1158505.6766587037	1101068.0399443477	1045334.264833849	13909680.847642748	12598807.235601315	11395602.496669872
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2024-05-01	2024	11664812.504103994	10523664.79011087	9480230.583367871	1086362.6668800516	974074.4055460988	870037.6484681523	11664812.504103994	10523664.79011087	9480230.583367871	1158505.6766587037	1101068.0399443477	1045334.264833849	13909680.847642748	12598807.235601315	11395602.496669872
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2024-05-01	2024	1158505.6766587037	1101068.0399443477	1045334.264833849	1086362.6668800516	974074.4055460988	870037.6484681523	11664812.504103994	10523664.79011087	9480230.583367871	1158505.6766587037	1101068.0399443477	1045334.264833849	13909680.847642748	12598807.235601315	11395602.496669872
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2024-06-01	2024	1071313.5776001457	957535.3852430052	852313.1467059323	1071313.5776001457	957535.3852430052	852313.1467059323	11641472.34925458	10485756.4718018	9430796.51409107	1154506.9436971988	1095312.643027651	1037977.7283570084	13867292.870551925	12538604.500072457	11321087.389154011
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2024-06-01	2024	13867292.870551925	12538604.500072457	11321087.389154011	1071313.5776001457	957535.3852430052	852313.1467059323	11641472.34925458	10485756.4718018	9430796.51409107	1154506.9436971988	1095312.643027651	1037977.7283570084	13867292.870551925	12538604.500072457	11321087.389154011
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2024-06-01	2024	11641472.34925458	10485756.4718018	9430796.51409107	1071313.5776001457	957535.3852430052	852313.1467059323	11641472.34925458	10485756.4718018	9430796.51409107	1154506.9436971988	1095312.643027651	1037977.7283570084	13867292.870551925	12538604.500072457	11321087.389154011
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2024-06-01	2024	1154506.9436971988	1095312.643027651	1037977.7283570084	1071313.5776001457	957535.3852430052	852313.1467059323	11641472.34925458	10485756.4718018	9430796.51409107	1154506.9436971988	1095312.643027651	1037977.7283570084	13867292.870551925	12538604.500072457	11321087.389154011
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2024-07-01	2024	1178386.509993137	1063321.009969331	957171.1818840886	1178386.509993137	1063321.009969331	957171.1818840886	11618929.569516338	10449201.024390375	9383202.538183888	1150650.3440917484	1089771.5497174254	1030907.796705656	13947966.423601225	12602293.584077131	11371281.516773634
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2024-07-01	2024	13947966.423601225	12602293.584077131	11371281.516773634	1178386.509993137	1063321.009969331	957171.1818840886	11618929.569516338	10449201.024390375	9383202.538183888	1150650.3440917484	1089771.5497174254	1030907.796705656	13947966.423601225	12602293.584077131	11371281.516773634
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2024-07-01	2024	11618929.569516338	10449201.024390375	9383202.538183888	1178386.509993137	1063321.009969331	957171.1818840886	11618929.569516338	10449201.024390375	9383202.538183888	1150650.3440917484	1089771.5497174254	1030907.796705656	13947966.423601225	12602293.584077131	11371281.516773634
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2024-07-01	2024	1150650.3440917484	1089771.5497174254	1030907.796705656	1178386.509993137	1063321.009969331	957171.1818840886	11618929.569516338	10449201.024390375	9383202.538183888	1150650.3440917484	1089771.5497174254	1030907.796705656	13947966.423601225	12602293.584077131	11371281.516773634
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2024-08-01	2024	1163586.225411626	1047342.668249198	940446.080378447	1163586.225411626	1047342.668249198	940446.080378447	11595681.221954685	10411560.939267116	9334274.415578416	1146678.7248318782	1084075.200727524	1023652.78645118	13905946.172198188	12542978.808243837	11298373.282408042
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2024-08-01	2024	13905946.172198188	12542978.808243837	11298373.282408042	1163586.225411626	1047342.668249198	940446.080378447	11595681.221954685	10411560.939267116	9334274.415578416	1146678.7248318782	1084075.200727524	1023652.78645118	13905946.172198188	12542978.808243837	11298373.282408042
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2024-08-01	2024	11595681.221954685	10411560.939267116	9334274.415578416	1163586.225411626	1047342.668249198	940446.080378447	11595681.221954685	10411560.939267116	9334274.415578416	1146678.7248318782	1084075.200727524	1023652.78645118	13905946.172198188	12542978.808243837	11298373.282408042
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2024-08-01	2024	1146678.7248318782	1084075.200727524	1023652.78645118	1163586.225411626	1047342.668249198	940446.080378447	11595681.221954685	10411560.939267116	9334274.415578416	1146678.7248318782	1084075.200727524	1023652.78645118	13905946.172198188	12542978.808243837	11298373.282408042
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2024-09-01	2024	1149089.5849308618	1031815.2490685123	924372.4890944612	1149089.5849308618	1031815.2490685123	924372.4890944612	11572479.392074464	10374056.44116196	9285601.425607242	1142720.81413224	1078408.6271449758	1016448.8333076902	13864289.791137565	12484280.317375448	11226422.748009393
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2024-09-01	2024	13864289.791137565	12484280.317375448	11226422.748009393	1149089.5849308618	1031815.2490685123	924372.4890944612	11572479.392074464	10374056.44116196	9285601.425607242	1142720.81413224	1078408.6271449758	1016448.8333076902	13864289.791137565	12484280.317375448	11226422.748009393
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2024-09-01	2024	11572479.392074464	10374056.44116196	9285601.425607242	1149089.5849308618	1031815.2490685123	924372.4890944612	11572479.392074464	10374056.44116196	9285601.425607242	1142720.81413224	1078408.6271449758	1016448.8333076902	13864289.791137565	12484280.317375448	11226422.748009393
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2024-09-01	2024	1142720.81413224	1078408.6271449758	1016448.8333076902	1149089.5849308618	1031815.2490685123	924372.4890944612	11572479.392074464	10374056.44116196	9285601.425607242	1142720.81413224	1078408.6271449758	1016448.8333076902	13864289.791137565	12484280.317375448	11226422.748009393
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2024-10-01	2024	1135285.042797584	1017146.6568053502	909353.1504359724	1135285.042797584	1017146.6568053502	909353.1504359724	11550070.211677529	10337890.402431436	9238740.199212058	1138903.5857777605	1072953.0498104123	1009525.5404640574	13824258.840252873	12427990.109047197	11157618.890112087
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2024-10-01	2024	13824258.840252873	12427990.109047197	11157618.890112087	1135285.042797584	1017146.6568053502	909353.1504359724	11550070.211677529	10337890.402431436	9238740.199212058	1138903.5857777605	1072953.0498104123	1009525.5404640574	13824258.840252873	12427990.109047197	11157618.890112087
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2024-10-01	2024	11550070.211677529	10337890.402431436	9238740.199212058	1135285.042797584	1017146.6568053502	909353.1504359724	11550070.211677529	10337890.402431436	9238740.199212058	1138903.5857777605	1072953.0498104123	1009525.5404640574	13824258.840252873	12427990.109047197	11157618.890112087
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2024-10-01	2024	1138903.5857777605	1072953.0498104123	1009525.5404640574	1135285.042797584	1017146.6568053502	909353.1504359724	11550070.211677529	10337890.402431436	9238740.199212058	1138903.5857777605	1072953.0498104123	1009525.5404640574	13824258.840252873	12427990.109047197	11157618.890112087
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2024-11-01	2024	1121366.1655556308	1002466.1524870292	894481.0705136195	1121366.1655556308	1002466.1524870292	894481.0705136195	11526959.64499094	10300651.280145034	9190565.366435332	1134972.5119814212	1067344.6128649956	1002421.0077680928	13783298.32252799	12370462.045497058	11087467.444717044
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2024-11-01	2024	13783298.32252799	12370462.045497058	11087467.444717044	1121366.1655556308	1002466.1524870292	894481.0705136195	11526959.64499094	10300651.280145034	9190565.366435332	1134972.5119814212	1067344.6128649956	1002421.0077680928	13783298.32252799	12370462.045497058	11087467.444717044
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2024-11-01	2024	11526959.64499094	10300651.280145034	9190565.366435332	1121366.1655556308	1002466.1524870292	894481.0705136195	11526959.64499094	10300651.280145034	9190565.366435332	1134972.5119814212	1067344.6128649956	1002421.0077680928	13783298.32252799	12370462.045497058	11087467.444717044
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2024-11-01	2024	1134972.5119814212	1067344.6128649956	1002421.0077680928	1121366.1655556308	1002466.1524870292	894481.0705136195	11526959.64499094	10300651.280145034	9190565.366435332	1134972.5119814212	1067344.6128649956	1002421.0077680928	13783298.32252799	12370462.045497058	11087467.444717044
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2024-12-01	2024	1167982.9011381282	1048466.6565718862	940449.8818974128	1167982.9011381282	1048466.6565718862	940449.8818974128	11504638.60994207	10264741.146509243	9144183.754238533	1131181.1666232983	1061945.0074357153	995593.2620302144	13803802.677703496	12375152.810516844	11080226.89816616
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2024-12-01	2024	13803802.677703496	12375152.810516844	11080226.89816616	1167982.9011381282	1048466.6565718862	940449.8818974128	11504638.60994207	10264741.146509243	9144183.754238533	1131181.1666232983	1061945.0074357153	995593.2620302144	13803802.677703496	12375152.810516844	11080226.89816616
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2024-12-01	2024	11504638.60994207	10264741.146509243	9144183.754238533	1167982.9011381282	1048466.6565718862	940449.8818974128	11504638.60994207	10264741.146509243	9144183.754238533	1131181.1666232983	1061945.0074357153	995593.2620302144	13803802.677703496	12375152.810516844	11080226.89816616
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2024-12-01	2024	1131181.1666232983	1061945.0074357153	995593.2620302144	1167982.9011381282	1048466.6565718862	940449.8818974128	11504638.60994207	10264741.146509243	9144183.754238533	1131181.1666232983	1061945.0074357153	995593.2620302144	13803802.677703496	12375152.810516844	11080226.89816616
