record_id,entity,year,source_group,source_file,source_doc,source_page,source_section,row_type,asset_class_raw,asset_class_std,project_id,project_name,metric,value_num,value_text,unit,currency,date_precision,event_date,event_year,event_month,confidence,include_in_k,include_in_productive_k,needs_monthly_timing,notes
HPC_2019_AR_2018_infrastructure_buildings_cost_open,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,cost_open,200068.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_infrastructure_buildings_cost_additions,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,cost_additions,12381.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_infrastructure_buildings_cost_transfers_other,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,cost_transfers_other,-181.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_infrastructure_buildings_cost_disposals,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,cost_disposals,-27.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_infrastructure_buildings_cost_transfer_held_for_sale,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,cost_transfer_held_for_sale,0.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_infrastructure_buildings_cost_impairment_change,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,cost_impairment_change,0.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_infrastructure_buildings_cost_close,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,cost_close,212241.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_infrastructure_buildings_accdep_open,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,accdep_open,43479.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_infrastructure_buildings_accdep_depreciation,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,accdep_depreciation,11060.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_infrastructure_buildings_accdep_transfers_other,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,accdep_transfers_other,-3.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_infrastructure_buildings_accdep_disposals,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,accdep_disposals,-6.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_infrastructure_buildings_accdep_transfer_held_for_sale,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,accdep_transfer_held_for_sale,0.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_infrastructure_buildings_accdep_close,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,accdep_close,54530.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_infrastructure_buildings_net_ppe_close,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,net_ppe_close,157711.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_equipment_cost_open,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,cost_open,1635861.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_equipment_cost_additions,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,cost_additions,15860.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_equipment_cost_transfers_other,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,cost_transfers_other,1887.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_equipment_cost_disposals,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,cost_disposals,-9422.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_equipment_cost_transfer_held_for_sale,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,cost_transfer_held_for_sale,-3749.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_equipment_cost_impairment_change,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,cost_impairment_change,3916.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_equipment_cost_close,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,cost_close,1644353.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_equipment_accdep_open,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,accdep_open,657971.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_equipment_accdep_depreciation,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,accdep_depreciation,59312.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_equipment_accdep_transfers_other,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,accdep_transfers_other,13.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_equipment_accdep_disposals,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,accdep_disposals,-5449.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_equipment_accdep_transfer_held_for_sale,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,accdep_transfer_held_for_sale,-3461.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_equipment_accdep_close,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,accdep_close,708386.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_equipment_net_ppe_close,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,net_ppe_close,935967.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_spare_parts_over_15000_cost_open,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,cost_open,38592.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_spare_parts_over_15000_cost_additions,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,cost_additions,2123.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_spare_parts_over_15000_cost_transfers_other,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,cost_transfers_other,-1706.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_spare_parts_over_15000_cost_disposals,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,cost_disposals,0.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_spare_parts_over_15000_cost_transfer_held_for_sale,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,cost_transfer_held_for_sale,0.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_spare_parts_over_15000_cost_impairment_change,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,cost_impairment_change,0.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_spare_parts_over_15000_cost_close,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,cost_close,39009.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_spare_parts_over_15000_accdep_open,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,accdep_open,7421.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_spare_parts_over_15000_accdep_depreciation,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,accdep_depreciation,0.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_spare_parts_over_15000_accdep_transfers_other,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,accdep_transfers_other,-10.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_spare_parts_over_15000_accdep_disposals,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,accdep_disposals,-62.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_spare_parts_over_15000_accdep_transfer_held_for_sale,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,accdep_transfer_held_for_sale,0.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_spare_parts_over_15000_accdep_close,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,accdep_close,7349.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_spare_parts_over_15000_net_ppe_close,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,net_ppe_close,31660.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_spare_parts_under_15000_cost_open,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory up to NIS 15,000 per item",spare_parts_under_15000,,,cost_open,36627.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_spare_parts_under_15000_cost_additions,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory up to NIS 15,000 per item",spare_parts_under_15000,,,cost_additions,1574.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_spare_parts_under_15000_cost_transfers_other,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory up to NIS 15,000 per item",spare_parts_under_15000,,,cost_transfers_other,0.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_spare_parts_under_15000_cost_disposals,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory up to NIS 15,000 per item",spare_parts_under_15000,,,cost_disposals,0.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_spare_parts_under_15000_cost_transfer_held_for_sale,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory up to NIS 15,000 per item",spare_parts_under_15000,,,cost_transfer_held_for_sale,0.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_spare_parts_under_15000_cost_impairment_change,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory up to NIS 15,000 per item",spare_parts_under_15000,,,cost_impairment_change,0.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_spare_parts_under_15000_cost_close,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory up to NIS 15,000 per item",spare_parts_under_15000,,,cost_close,38201.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_spare_parts_under_15000_accdep_open,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory up to NIS 15,000 per item",spare_parts_under_15000,,,accdep_open,0.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_spare_parts_under_15000_accdep_depreciation,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory up to NIS 15,000 per item",spare_parts_under_15000,,,accdep_depreciation,0.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_spare_parts_under_15000_accdep_transfers_other,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory up to NIS 15,000 per item",spare_parts_under_15000,,,accdep_transfers_other,0.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_spare_parts_under_15000_accdep_disposals,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory up to NIS 15,000 per item",spare_parts_under_15000,,,accdep_disposals,0.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
