port	terminal	year	month	month_index	quarter	TEU_port_m	share_i_p_q	TEU_i_m	tons_port_m	tons_i_m	tons_i_q	tons_i_y	TEU_i_q	TEU_i_y	Pi_teu_per_hour_i_y	H_annual_i_y	quarter_index	tons_weight_q_in_y	L_hours_i_q	tons_weight_m_in_q	L_hours_i_m	w_i_m_in_year	anchor_mode	labor_weight_source_q	labor_weight_source	teu_month_source	kpi_backfill_source
Ashdod	Ashdod-Legacy	2024	10	202410	Q4	140530.84796913754	0.2057924186236051	82504.20729859345	1431902.7000000002	945002.2485010002	3463331.074048999	13847815.536107998	302369.0	1155435.0	38.0	30406.184210526317	20244	0.25009945178850834	7604.5700020330305	0.27285934503402615	2074.9779900201356	0.06824197260838138	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2024	11	202411	Q4	156710.64569091419	0.2057924186236051	89868.05550090571	1590222.6	1029347.6817420002	3463331.074048999	13847815.536107998	302369.0	1155435.0	38.0	30406.184210526317	20244	0.25009945178850834	7604.5700020330305	0.29721319150080105	2260.17852029549	0.0743328562586633	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2024	12	202412	Q4	192522.25633994828	0.2057924186236051	129996.73720050084	2013631.5999999999	1488981.1438059988	3463331.074048999	13847815.536107998	302369.0	1155435.0	38.0	30406.184210526317	20244	0.25009945178850834	7604.5700020330305	0.4299274634651728	3269.4134917174047	0.10752462292146367	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2021	7	202107	Q3	121219.3201102416	0.0066649461979511535	2987.129831858349	1380398.8	6369.799999999999	15200.199999999999	75215.0	7128.162716288311	32984.21170927321	43.16326530612245	764.1732263614124	20213	0.20209000864189322	154.43177391928126	0.4190602755226905	64.71622172807184	0.08468789470185467	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2021	8	202108	Q3	123468.86949050722	0.0066649461979511535	3329.5585114437317	1403292.5	7100.0	15200.199999999999	75215.0	7128.162716288311	32984.21170927321	43.16326530612245	764.1732263614124	20213	0.20209000864189322	154.43177391928126	0.46709911711688007	72.1349452524899	0.09439606461477099	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2021	9	202109	Q3	111811.94831382045	0.0066649461979511535	811.4743729862299	1291716.4	1730.3999999999999	15200.199999999999	75215.0	7128.162716288311	32984.21170927321	43.16326530612245	764.1732263614124	20213	0.20209000864189322	154.43177391928126	0.11384060736042946	17.58060693871951	0.023006049325267564	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2021	10	202110	Q4	130478.46468712144	0.022842206893383853	7790.5743704944	1492880.5	18082.8	60014.8	75215.0	25856.0489929849	32984.21170927321	43.16326530612245	764.1732263614124	20214	0.7979099913581068	609.7414524421312	0.30130567793277657	183.7185616917922	0.2404148108754903	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2021	11	202111	Q4	120494.79483340096	0.022842206893383853	8394.25039455797	1367014.1	19484.0	60014.8	75215.0	25856.0489929849	32984.21170927321	43.16326530612245	764.1732263614124	20214	0.7979099913581068	609.7414524421312	0.3246532521977912	197.9545455351427	0.25904407365552085	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2021	12	202112	Q4	126340.67682062853	0.022842206893383853	9671.224227932527	1424899.7	22448.0	60014.8	75215.0	25856.0489929849	32984.21170927321	43.16326530612245	764.1732263614124	20214	0.7979099913581068	609.7414524421312	0.3740410698694322	228.06834521519625	0.2984511068270957	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2022	1	202201	Q1	129769.08469563707	0.04226044256305504	13679.40583010369	1461499.1	70229.389	264238.002	3904863.879	51468.75	450208.25	43.16326530612245	10430.356619385344	20221	0.06766894063095201	705.8111828368442	0.2657808054422089	187.5910646644946	0.01798510554431544	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2022	2	202202	Q1	130689.53196932572	0.04226044256305504	15643.476478687955	1459075.3	80312.83	264238.002	3904863.879	51468.75	450208.25	43.16326530612245	10430.356619385344	20221	0.06766894063095201	705.8111828368442	0.3039412552021946	214.5251368471761	0.02056738275357434	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2022	3	202203	Q1	145506.13333503722	0.04226044256305504	22145.86769120836	1592099.4000000001	113695.78300000001	264238.002	3904863.879	51468.75	450208.25	43.16326530612245	10430.356619385344	20221	0.06766894063095201	705.8111828368442	0.4302779393555966	303.69498132517356	0.02911645233306224	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2022	4	202204	Q2	145351.26918266682	0.08127092314541516	25458.88733536371	1425364.8	183084.415	737784.772	3904863.879	102593.0	450208.25	43.16326530612245	10430.356619385344	20222	0.18893994640062586	1970.71102060608	0.24815423406434853	489.04028388067235	0.04688624768320637	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2022	5	202205	Q2	140243.87221216442	0.08127092314541516	41011.34850556796	1323138.6	294928.001	737784.772	3904863.879	102593.0	450208.25	43.16326530612245	10430.356619385344	20222	0.18893994640062586	1970.71102060608	0.39974801892495554	787.7878263608577	0.07552836926943747	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2022	6	202206	Q2	135190.85860516876	0.08127092314541516	36122.764159068334	1286279.2	259772.356	737784.772	3904863.879	102593.0	450208.25	43.16326530612245	10430.356619385344	20222	0.18893994640062586	1970.71102060608	0.35209774701069596	693.88291036455	0.06652532944798202	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2022	7	202207	Q3	126783.52644127823	0.11354675387913006	37239.26695254127	1109435.5	356585.872	1187349.476	3904863.879	123998.25	450208.25	43.16326530612245	10430.356619385344	20223	0.304069363950292	3171.5519030312194	0.30032090737200945	952.4833452957591	0.09131838728558148	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2022	8	202208	Q3	132034.17283312225	0.11354675387913006	40687.851388884184	1157608.5	389607.91000000003	1187349.476	3904863.879	123998.25	450208.25	43.16326530612245	10430.356619385344	20223	0.304069363950292	3171.5519030312194	0.32813246468304336	1040.6891428118306	0.09977502982761464	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2022	9	202209	Q3	105197.55072559949	0.11354675387913006	46071.131658574544	938265.2000000001	441155.69399999996	1187349.476	3904863.879	123998.25	450208.25	43.16326530612245	10430.356619385344	20223	0.304069363950292	3171.5519030312194	0.37154662794494714	1178.3794149236296	0.11297594683709587	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2022	10	202210	Q4	140656.93839462573	0.17386486124125017	46692.095025774535	926270.6	465296.03500000003	1715491.6290000002	3904863.879	172148.25	450208.25	43.16326530612245	10430.356619385344	20224	0.43932174901813015	4582.282512911201	0.27123188894324823	1242.8611416485192	0.11915806784003904	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2022	11	202211	Q4	93274.77131676266	0.17386486124125017	60663.72079162487	764510.0	604526.071	1715491.6290000002	3904863.879	172148.25	450208.25	43.16326530612245	10430.356619385344	20224	0.43932174901813015	4582.282512911201	0.3523923176194058	1614.7611547116528	0.1548136093171098	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2022	12	202212	Q4	96110.54028861159	0.17386486124125017	64792.434182600584	799310.5	645669.523	1715491.6290000002	3904863.879	172148.25	450208.25	43.16326530612245	10430.356619385344	20224	0.43932174901813015	4582.282512911201	0.3763757934373459	1724.6602165510283	0.16535007186098127	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2023	1	202301	Q1	156009.4354391012	0.1886772896723044	75622.7738982689	926311.6	818797.296	2404611.824	8589296.987	222086.0	812791.25	45.0	18062.027777777777	20231	0.2799544395355531	5056.544863403369	0.34051121591756756	1721.8102397792118	0.09532762660777233	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2023	2	202302	Q1	151874.70963866188	0.1886772896723044	64617.65626451731	816343.7999999999	699640.591	2404611.824	8589296.987	222086.0	812791.25	45.0	18062.027777777777	20231	0.2799544395355531	5056.544863403369	0.290957810328059	1471.2412212814386	0.08145493071888352	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2023	3	202303	Q1	84471.85492223696	0.1886772896723044	81845.56983721378	889686.5	886173.937	2404611.824	8589296.987	222086.0	812791.25	45.0	18062.027777777777	20231	0.2799544395355531	5056.544863403369	0.36853097375437344	1863.4934023427188	0.10317188220889724	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2023	4	202304	Q2	105935.7461691156	0.18242935706673552	83518.4566759978	992506.2000000001	909574.218	2521923.344	8589296.987	231566.75	812791.25	45.0	18062.027777777777	20232	0.29361231167311597	5303.233729337367	0.36066687758928173	1912.70075028627	0.10589623567291374	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2023	5	202305	Q2	169420.74838583983	0.18242935706673552	75948.70288769313	1172930.9000000001	827134.322	2521923.344	8589296.987	231566.75	812791.25	45.0	18062.027777777777	20232	0.29361231167311597	5303.233729337367	0.32797758265248844	1739.3417787892106	0.09629825621955758	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2023	6	202306	Q2	147760.25544504458	0.18242935706673552	72099.59043630908	1065118.8	785214.804	2521923.344	8589296.987	231566.75	812791.25	45.0	18062.027777777777	20232	0.29361231167311597	5303.233729337367	0.3113555397582299	1651.1912002618863	0.09141781978064464	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2023	7	202307	Q3	131445.2064377424	0.18246062219426343	76902.75472794333	1067451.6	804568.525	2239471.316	8589296.987	214054.5	812791.25	45.0	18062.027777777777	20233	0.2607281270387397	4709.278673021689	0.3592671713416132	1691.8892279158881	0.09367105669040478	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2023	8	202308	Q3	151986.66880387234	0.18246062219426343	63492.565469934554	1090791.9	664269.049	2239471.316	8589296.987	214054.5	812791.25	45.0	18062.027777777777	20233	0.2607281270387397	4709.278673021689	0.29661869042666494	1396.860072845916	0.07733683559962809	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2023	9	202309	Q3	107619.62475838527	0.18246062219426343	73659.1798021221	934315.9	770633.742	2239471.316	8589296.987	214054.5	812791.25	45.0	18062.027777777777	20233	0.2607281270387397	4709.278673021689	0.3441141382317218	1620.5293722598851	0.0897202347487068	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2023	10	202310	Q4	147914.3445231669	0.14292905858373306	57417.65389324739	1164266.4	563273.7	1423290.503	8589296.987	145084.0	812791.25	45.0	18062.027777777777	20234	0.16570512175259125	2992.9705120153517	0.3957545552455639	1184.481713845723	0.06557855676110876	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2023	11	202311	Q4	103068.06703837676	0.14292905858373306	47528.52944275424	835100.9	466260.267	1423290.503	8589296.987	145084.0	812791.25	45.0	18062.027777777777	20234	0.16570512175259125	2992.9705120153517	0.3275931835540393	980.4767383144722	0.05428386836614106	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2023	12	202312	Q4	87376.5884384563	0.14292905858373306	40137.81666399835	707471.4	393756.53599999996	1423290.503	8589296.987	145084.0	812791.25	45.0	18062.027777777777	20234	0.16570512175259125	2992.9705120153517	0.27665226120039665	828.0120598551559	0.0458426966253414	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2024	1	202401	Q1	106280.84320827015	0.16410563939206618	44581.67264497108	737276.8999999999	426689.837	1530232.952	5249587.124	159882.75	563264.0	50.0	11265.28	20241	0.2914958673614729	3283.782564669854	0.27883979131564274	915.6492450584882	0.08128064682444539	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2024	2	202402	Q1	122154.12064016542	0.16410563939206618	51982.82909999885	850760.9	497526.081	1530232.952	5249587.124	159882.75	563264.0	50.0	11265.28	20241	0.2914958673614729	3283.782564669854	0.32513094189334907	1067.659318224067	0.09477432591325444	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2024	3	202403	Q1	96320.78615156442	0.16410563939206618	63318.248255030056	772148.2999999999	606017.034	1530232.952	5249587.124	159882.75	563264.0	50.0	11265.28	20241	0.2914958673614729	3283.782564669854	0.39602926679100814	1300.4740013872986	0.11544089462377309	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2024	4	202404	Q2	98103.67357274897	0.15767743498310566	37713.204573920186	755350.9	361245.19	1271937.673	5249587.124	132787.5	563264.0	50.0	11265.28	20242	0.24229289712803706	2729.4973281585335	0.2840117072308778	775.2091960524247	0.06881401936324925	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2024	5	202405	Q2	88352.3603482159	0.15767743498310566	58783.48316306416	756037.2999999999	563072.027	1271937.673	5249587.124	132787.5	563264.0	50.0	11265.28	20242	0.24229289712803706	2729.4973281585335	0.4426883792756408	1208.3167484396931	0.1072602499396103	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2024	6	202406	Q2	94259.46607903513	0.15767743498310566	36290.81226301566	725921.5	347620.456	1271937.673	5249587.124	132787.5	563264.0	50.0	11265.28	20242	0.24229289712803706	2729.4973281585335	0.2732999134934814	745.9713836664157	0.06621862782517751	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2024	7	202407	Q3	94278.8500653163	0.142740009396689	39325.02280824429	806388.5	352176.361	1158368.501	5249587.124	129346.75	563264.0	50.0	11265.28	20243	0.22065897253217964	2485.7851100873127	0.30402791572454885	755.7480659589638	0.06708648750487904	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2024	8	202408	Q3	102032.87623379241	0.142740009396689	45611.47304324339	874817.0	408474.84500000003	1158368.501	5249587.124	129346.75	563264.0	50.0	11265.28	20243	0.22065897253217964	2485.7851100873127	0.35262944792384343	876.5610310273994	0.07781085166346503	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2024	9	202409	Q3	105745.02370089127	0.142740009396689	44410.25414851232	904670.1000000001	397717.295	1158368.501	5249587.124	129346.75	563264.0	50.0	11265.28	20243	0.22065897253217964	2485.7851100873127	0.3433426363516078	853.4760131009494	0.07576163336383555	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2024	10	202410	Q4	101085.32686055537	0.15512817978337606	48372.723573660136	908064.5	441459.022	1289047.9980000001	5249587.124	141247.0	563264.0	50.0	11265.28	20244	0.2455522629783104	2766.2149970843006	0.3424690334921105	947.3429764828417	0.0840940461739825	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2024	11	202411	Q4	107689.3903532858	0.15512817978337606	45819.6601135926	965822.5	418159.261	1289047.9980000001	5249587.124	141247.0	563264.0	50.0	11265.28	20244	0.2455522629783104	2766.2149970843006	0.3243938640367059	897.3431716604614	0.07965564741049147	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2024	12	202412	Q4	94731.28278615884	0.15512817978337606	47054.61631274726	851457.7000000001	429429.71499999997	1289047.9980000001	5249587.124	141247.0	563264.0	50.0	11265.28	20244	0.2455522629783104	2766.2149970843006	0.3331371024711835	921.5288489409972	0.08180256939383639	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2018	1	201801	Q1	112403.0	0.3333333333333333	112403.0	2432458.313	2432458.313	7580886.323	29531032.338999998	351840.0	1469150.0	54.0	27206.48148148148	20181	0.2567091538140488	6984.1528393686995	0.3208672718940598	2240.986068059386	0.0823695658545464	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2018	2	201802	Q1	112638.0	0.3333333333333333	112638.0	2617941.7199999997	2617941.7199999997	7580886.323	29531032.338999998	351840.0	1469150.0	54.0	27206.48148148148	20181	0.2567091538140488	6984.1528393686995	0.3453345174240782	2411.8690503993957	0.088650531750718	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2018	3	201803	Q1	126799.0	0.3333333333333333	126799.0	2530486.29	2530486.29	7580886.323	29531032.338999998	351840.0	1469150.0	54.0	27206.48148148148	20181	0.2567091538140488	6984.1528393686995	0.333798210681862	2331.2977209099176	0.08568905620878436	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2018	4	201804	Q2	130683.0	0.3333333333333333	130683.0	2830216.76	2830216.76	7956056.092	29531032.338999998	390120.0	1469150.0	54.0	27206.48148148148	20182	0.2694134089411049	7329.790921218967	0.3557311219620295	2607.434748152321	0.09583873423423431	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2018	5	201805	Q2	127879.0	0.3333333333333333	127879.0	2650406.0009999997	2650406.0009999997	7956056.092	29531032.338999998	390120.0	1469150.0	54.0	27206.48148148148	20182	0.2694134089411049	7329.790921218967	0.3331306328602993	2441.777888319351	0.0897498594216009	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2018	6	201806	Q2	131558.0	0.3333333333333333	131558.0	2475433.3310000002	2475433.3310000002	7956056.092	29531032.338999998	390120.0	1469150.0	54.0	27206.48148148148	20182	0.2694134089411049	7329.790921218967	0.31113824517767114	2280.578284747295	0.08382481528526967	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2018	7	201807	Q3	135914.0	0.3333333333333333	135914.0	2246470.07	2246470.07	6784140.34	29531032.338999998	374667.0	1469150.0	54.0	27206.48148148148	20183	0.22972919680293608	6250.123138574695	0.33113555401479206	2069.6379881526027	0.07607150485671343	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2018	8	201808	Q3	127701.0	0.3333333333333333	127701.0	2254746.21	2254746.21	6784140.34	29531032.338999998	374667.0	1469150.0	54.0	27206.48148148148	20183	0.22972919680293608	6250.123138574695	0.3323554786603958	2077.262667407408	0.07635175716570809	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2018	9	201809	Q3	111052.0	0.3333333333333333	111052.0	2282924.06	2282924.06	6784140.34	29531032.338999998	374667.0	1469150.0	54.0	27206.48148148148	20183	0.22972919680293608	6250.123138574695	0.33650896732481217	2103.2224830146847	0.07730593478051456	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2018	10	201810	Q4	121552.0	0.3333333333333333	121552.0	2442325.644	2442325.644	7209949.583999999	29531032.338999998	352523.0	1469150.0	54.0	27206.48148148148	20184	0.24414824044191025	6642.414582319119	0.3387437894739099	2250.076686871537	0.08270370016067997	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2018	11	201811	Q4	119024.0	0.3333333333333333	119024.0	2369774.08	2369774.08	7209949.583999999	29531032.338999998	352523.0	1469150.0	54.0	27206.48148148148	20184	0.24414824044191025	6642.414582319119	0.3286810888745877	2183.2360576730875	0.0802469095152617	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2018	12	201812	Q4	111947.0	0.3333333333333333	111947.0	2397849.86	2397849.86	7209949.583999999	29531032.338999998	352523.0	1469150.0	54.0	27206.48148148148	20184	0.24414824044191025	6642.414582319119	0.33257512165150255	2209.1018377744954	0.08119763076596859	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2019	1	201901	Q1	123013.0	0.3333333333333333	123013.0	2470007.68	2470007.68	7612573.91	29084266.26	355202.0	1379155.0	56.0	24627.76785714286	20191	0.26174199623765926	6446.121121806232	0.3244641968934263	2091.535512864611	0.08492590660253431	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2019	2	201902	Q1	106443.0	0.3333333333333333	106443.0	2325576.96	2325576.96	7612573.91	29084266.26	355202.0	1379155.0	56.0	24627.76785714286	20191	0.26174199623765926	6446.121121806232	0.3054915443178929	1969.2354963607738	0.07995996664349063	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2019	3	201903	Q1	125746.0	0.3333333333333333	125746.0	2816989.27	2816989.27	7612573.91	29084266.26	355202.0	1379155.0	56.0	24627.76785714286	20191	0.26174199623765926	6446.121121806232	0.37004425878868086	2385.350112580847	0.09685612299163432	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2019	4	201904	Q2	127316.0	0.3333333333333333	127316.0	2526060.42	2526060.42	7435483.540000001	29084266.26	357474.0	1379155.0	56.0	24627.76785714286	20192	0.25565312439138704	6296.1657994643465	0.3397304837554653	2138.999452856638	0.08685315962308204	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2019	5	201905	Q2	118131.0	0.3333333333333333	118131.0	2426771.23	2426771.23	7435483.540000001	29084266.26	357474.0	1379155.0	56.0	24627.76785714286	20192	0.25565312439138704	6296.1657994643465	0.32637705630641467	2054.9240596462973	0.08343931417439855	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2019	6	201906	Q2	112027.0	0.3333333333333333	112027.0	2482651.89	2482651.89	7435483.540000001	29084266.26	357474.0	1379155.0	56.0	24627.76785714286	20192	0.25565312439138704	6296.1657994643465	0.3338924599381199	2102.2422869614097	0.08536065059390636	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2019	7	201907	Q3	116265.0	0.3333333333333333	116265.0	2459658.8200000003	2459658.8200000003	6866997.58	29084266.26	322719.0	1379155.0	56.0	24627.76785714286	20193	0.23610695620141114	5814.7873067849505	0.35818547936636963	2082.772378894249	0.0845700832887369	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2019	8	201908	Q3	104006.0	0.3333333333333333	104006.0	2214668.53	2214668.53	6866997.58	29084266.26	322719.0	1379155.0	56.0	24627.76785714286	20193	0.23610695620141114	5814.7873067849505	0.32250900108807085	1875.321245850808	0.076146618594462	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2019	9	201909	Q3	102448.0	0.3333333333333333	102448.0	2192670.23	2192670.23	6866997.58	29084266.26	322719.0	1379155.0	56.0	24627.76785714286	20193	0.23610695620141114	5814.7873067849505	0.3193055195455595	1856.6936820398935	0.07539025431821227	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2019	10	201910	Q4	115624.0	0.3333333333333333	115624.0	2862368.2199999997	2862368.2199999997	7169211.2299999995	29084266.26	343760.0	1379155.0	56.0	24627.76785714286	20194	0.24649792316954255	6070.69362908733	0.39925845789314257	2423.7757766911327	0.09841638067853391	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
