design	table_group	reform	target	target_key	spec_name	window	a	b	beta	se	n_obs	r2	used_bins
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	post_y2	5	8	0.24328269588165874	0.21489450318982936	34	0.9403372926242949	bin_y2_q5_8
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	post_y3	9	12	0.0	0.0	34	0.9403372926242949	bin_y3_q9_12
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	post_y1_2	1	8	0.04221824243130276	0.10744725159491476	34	0.9403372926242949	bin_q1,bin_q2,bin_q3,bin_q4,bin_y2_q5_8
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	full_post	1	40	0.008443648486260558	0.02148945031898295	34	0.9403372926242949	bin_q1,bin_q2,bin_q3,bin_q4,bin_y2_q5_8,bin_y3_q9_12,bin_y4p_q13_40
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	avg_pre	-4	-2	-0.016820241353254328	0.04294041432180927	34	0.27521883204593545	bin_pre_4_2
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	post_y1	1	4	-0.1733410970464055	0.061885465830948116	34	0.27521883204593545	bin_q1,bin_q2,bin_q3,bin_q4
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	post_y2	5	8	-0.18908016305803943	0.15227720943252823	34	0.27521883204593545	bin_y2_q5_8
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	post_y3	9	12	0.0	0.0	34	0.27521883204593545	bin_y3_q9_12
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	post_y1_2	1	8	-0.18121063005222246	0.10666006008259825	34	0.27521883204593545	bin_q1,bin_q2,bin_q3,bin_q4,bin_y2_q5_8
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	full_post	1	40	-0.03624212601044449	0.021332012016519655	34	0.27521883204593545	bin_q1,bin_q2,bin_q3,bin_q4,bin_y2_q5_8,bin_y3_q9_12,bin_y4p_q13_40
TWFE	competition	ashdod_comp	Ashdod-Aggregate	ashdod_port_agg	baseline	avg_pre	-4	-2	0.02200100151322104	0.04060616201661805	34	0.9012436672869593	bin_pre_4_2
TWFE	competition	ashdod_comp	Ashdod-Aggregate	ashdod_port_agg	baseline	post_y1	1	4	-0.14982802307355741	3.582503708129742e-14	34	0.9012436672869593	bin_q1,bin_q2,bin_q3,bin_q4
TWFE	competition	ashdod_comp	Ashdod-Aggregate	ashdod_port_agg	baseline	post_y2	5	8	0.20223517762970378	0.14468151443203467	34	0.9012436672869593	bin_y2_q5_8
TWFE	competition	ashdod_comp	Ashdod-Aggregate	ashdod_port_agg	baseline	post_y3	9	12	0.0	0.0	34	0.9012436672869593	bin_y3_q9_12
TWFE	competition	ashdod_comp	Ashdod-Aggregate	ashdod_port_agg	baseline	post_y1_2	1	8	0.02620357727807318	0.07234075721601738	34	0.9012436672869593	bin_q1,bin_q2,bin_q3,bin_q4,bin_y2_q5_8
TWFE	competition	ashdod_comp	Ashdod-Aggregate	ashdod_port_agg	baseline	full_post	1	40	0.005240715455614637	0.014468151443203476	34	0.9012436672869593	bin_q1,bin_q2,bin_q3,bin_q4,bin_y2_q5_8,bin_y3_q9_12,bin_y4p_q13_40
TWFE	competition	ashdod_comp	Ashdod-Aggregate	ashdod_port_agg	porttr	avg_pre	-4	-2	-0.011933408414283253	0.04815560315979199	34	0.6930988540622548	bin_pre_4_2
