series_id	series_display	is_main_series	reform	reform_display	spec_name	event_bin	event_kind	event_time	is_reference	beta	se	pvalue	n_obs	r2
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	2	exact	2.0	0	4.240746154241868	3.7252902984169068e-09	0.0	42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	3	exact	3.0	0	4.605369916267293	3.7252902984107893e-09	0.0	42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	4	exact	4.0	0	4.7976776430995285	3.725290298494414e-09	0.0	42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	5	exact	5.0	0	4.664989803008764	3.725290298433367e-09	0.0	42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	6	exact	6.0	0	4.3233611184200775	3.725290298538231e-09	0.0	42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	7	exact	7.0	0	3.857288463720586	3.7252902984585338e-09	0.0	42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	8	exact	8.0	0	3.3950653900281447	3.725290298557637e-09	0.0	42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	9	exact	9.0	0	3.5405495289033775	3.725290298511831e-09	0.0	42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	10	exact	10.0	0	3.2460830043700657	3.725290298477586e-09	0.0	42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	11	exact	11.0	0	3.183281669067053	3.7252902984372877e-09	0.0	42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	12	exact	12.0	0	3.087948216274391	3.725290298472192e-09	0.0	42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	13	exact	13.0	0	3.066441655316756	3.7252902984516153e-09	0.0	42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	14	exact	14.0	0	2.8389703501966848	3.725290298488607e-09	0.0	42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	15	exact	15.0	0	2.809646253300933	3.7252902984607076e-09	0.0	42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	16	exact	16.0	0	2.8036862477372297	3.7252902984262795e-09	0.0	42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	17	exact	17.0	0	2.953342178994527	3.7252902984520884e-09	0.0	42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	18	exact	18.0	0	2.7093818338880364	3.72529029851199e-09	0.0	42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	19	exact	19.0	0	2.675704626301761	3.725290298436081e-09	0.0	42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	20	exact	20.0	0	2.763100263004275	3.7252902985848554e-09	0.0	42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	21	exact	21.0	0	2.807496191245436	3.725290298482009e-09	0.0	42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	22	exact	22.0	0	2.775533508959527	3.7252902983678636e-09	0.0	42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	23	exact	23.0	0	2.959538528836741	3.725290298458196e-09	0.0	42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	24	exact	24.0	0	2.8033987142560646	3.725290298477465e-09	0.0	42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	<= -13	tail_left		0				42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	>= 25	tail_right		0	0.1936463159404389	0.0460250517657919	2.58312914348391e-05	42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	-12	exact	-12.0	0				42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	-11	exact	-11.0	0				42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	-10	exact	-10.0	0				42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	-9	exact	-9.0	0				42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	-8	exact	-8.0	0				42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	-7	exact	-7.0	0				42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	-6	exact	-6.0	0				42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	-5	exact	-5.0	0				42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	-4	exact	-4.0	0				42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	-3	exact	-3.0	0				42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	-2	exact	-2.0	0	0.12142862584831615	0.004506513711372741	6.504309979532662e-160	42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	-1	reference	-1.0	1	0.0	0.0		42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	0	exact	0.0	0	4.895621624572577	0.004506513711368466	0.0	42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	1	exact	1.0	0	3.619350249863588	0.009013027422738256	0.0	42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	2	exact	2.0	0	4.224881988203912	0.013519541134107846	0.0	42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	3	exact	3.0	0	4.58421769488335	0.01802605484547747	0.0	42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	4	exact	4.0	0	2.043002354725419	0.03273166991916655	0.0	42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	5	exact	5.0	0	1.9050264592886572	0.028225478484424606	0.0	42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	6	exact	6.0	0	1.5581097193540048	0.023719409506007493	0.0	42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	7	exact	7.0	0	1.086749009308523	0.019213549141534995	0.0	42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	8	exact	8.0	0	0.6192378802701057	0.014708089120488137	0.0	42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	9	exact	9.0	0	0.7594339637993568	0.010203559780771566	0.0	42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	10	exact	10.0	0	0.45967938392005614	0.00570216717440542	0.0	42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	11	exact	11.0	0	0.3915899932710598	0.0012385961535072766	0.0	42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	12	exact	12.0	0	0.2909684851324217	0.0033422839555651454	0.0	42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	13	exact	13.0	0	0.2641738688288009	0.00783740615952109	4.596027185700385e-249	42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	14	exact	14.0	0	0.031414508362753946	0.012340840337695811	0.010909859030073242	42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	15	exact	15.0	0	-0.0031976438789844686	0.01684592166766873	0.8494524611705221	42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	16	exact	16.0	0	-0.01444570478867524	0.021351607552769478	0.4986833467483801	42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	17	exact	17.0	0	0.12992217112264282	0.025857581963580196	5.046694725219428e-07	42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	18	exact	18.0	0	-0.11932622932982273	0.03036371644875809	8.498282569891821e-05	42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	19	exact	19.0	0	-0.15829149226208417	0.034869948950609964	5.63926962621459e-06	42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	20	exact	20.0	0	-0.07618391090554466	0.03937624581796907	0.05301873872705579	42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	21	exact	21.0	0	-0.03707603801037074	0.04388258722180049	0.3981712544088809	42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	22	exact	22.0	0	-0.07432677564227852	0.048388960719390944	0.12453162936658477	42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	23	exact	23.0	0	0.10439018888896445	0.05289535810813358	0.04843604320677533	42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	24	exact	24.0	0	-0.05703768103768514	0.05740177376120914	0.3203898266966848	42	0.9894867320512889
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	<= -13	tail_left		0	0.10586919361334157	0.7256740651037666	0.8840075686185429	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	>= 25	tail_right		0				42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	-12	exact	-12.0	0	1.9880313897986053	5.9604644775390254e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	-11	exact	-11.0	0	1.8553435497078383	5.960464477538896e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	-10	exact	-10.0	0	1.5137148651191534	5.960464477539227e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	-9	exact	-9.0	0	1.0476422104196537	5.9604644775392e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	-8	exact	-8.0	0	0.5854191367272223	5.960464477539137e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	-7	exact	-7.0	0	0.7309032756024538	5.960464477539068e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	-6	exact	-6.0	0	0.43643675106913893	5.960464477539054e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	-5	exact	-5.0	0	0.37363541576611836	5.96046447753918e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	-4	exact	-4.0	0	0.27830196297346177	5.960464477539121e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	-3	exact	-3.0	0	0.25679540201582796	5.960464477538996e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	-2	exact	-2.0	0	0.029324096895758878	5.960464477539017e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	-1	reference	-1.0	1	0.0	0.0		42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	0	exact	0.0	0	-0.005960005563696136	5.9604644775388944e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	1	exact	1.0	0	0.14369592569359835	5.960464477539004e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	2	exact	2.0	0	-0.100264419412885	5.96046447753897e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	3	exact	3.0	0	-0.13394162699917486	5.960464477539217e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	4	exact	4.0	0	-0.04654599029664297	5.960464477539068e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	5	exact	5.0	0	-0.002150062055490581	5.96046447753911e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	6	exact	6.0	0	-0.03411274434141465	5.960464477539155e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	7	exact	7.0	0	0.14989227553581608	5.9604644775390195e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	8	exact	8.0	0	-0.006247539044855088	5.960464477538955e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	9	exact	9.0	0	0.299586164818858	5.960464477539068e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	10	exact	10.0	0	0.4809939710134499	5.960464477538979e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	11	exact	11.0	0	0.6423913143652233	5.960464477539008e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	12	exact	12.0	0	0.5341718042152577	5.960464477539007e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	13	exact	13.0	0	0.37296733873792903	5.96046447753904e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	14	exact	14.0	0	0.1680933651259382	5.960464477539109e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	15	exact	15.0	0	0.6778306768800035	5.960464477539085e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	16	exact	16.0	0	0.22636618872968572	5.960464477539054e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	17	exact	17.0	0	0.7010486436834381	5.9604644775389394e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	18	exact	18.0	0	0.6804139505282691	5.960464477539208e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	19	exact	19.0	0	0.5245018343945325	5.960464477539166e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	20	exact	20.0	0	0.543576870657656	5.960464477538993e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	21	exact	21.0	0	0.4316192507728255	5.96046447753918e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	22	exact	22.0	0	0.47822822559821265	5.960464477539122e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	23	exact	23.0	0	0.4440186501018346	5.960464477539044e-08	0.0	42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	24	exact	24.0	0				42	0.26821310645959484
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	<= -13	tail_left		0	7.074539270331082	1.0210416298987501	4.245839284285008e-12	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	>= 25	tail_right		0				42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	-12	exact	-12.0	0	12.641500549628736	1.5687475797341304	7.733779407064763e-16	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	-11	exact	-11.0	0	11.540315513189768	1.4261341633947586	5.868011473240233e-16	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	-10	exact	-10.0	0	10.230189632252872	1.2835207470553103	1.5814577787628715e-15	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	-9	exact	-9.0	0	8.795619781205193	1.1409073307157858	1.2648981918416056e-14	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	-8	exact	-8.0	0	7.364899511164561	0.9982939143763156	1.613061643363677e-13	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	-7	exact	-7.0	0	6.541886453691607	0.8556804980368786	2.0854898551281004e-14	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	-6	exact	-6.0	0	5.278922732810097	0.7130670816974106	1.330192486296363e-13	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	-5	exact	-5.0	0	4.247624201158893	0.5704536653579151	9.617932311197563e-14	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	-4	exact	-4.0	0	3.1837935520180296	0.42784024901849654	9.951255921943897e-14	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	-3	exact	-3.0	0	2.1937897947121945	0.28522683267900395	1.455490802008962e-14	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	-2	exact	-2.0	0	0.9978212932439332	0.14261341633951774	2.6208776599860974e-12	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	-1	reference	-1.0	1	0.0	0.0		42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	0	exact	0.0	0	-0.9744572019119158	0.1426134163394211	8.32394277662573e-12	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	1	exact	1.0	0	-1.7932984670028091	0.2852268326788713	3.2309455709325824e-10	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	2	exact	2.0	0	-3.0057560084574932	0.4278402490183554	2.1342839216972022e-12	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	3	exact	3.0	0	-4.007930412391968	0.5704536653578282	2.1274416246666347e-12	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	4	exact	4.0	0	-4.8890319720376425	0.713067081697379	7.0646002331806706e-12	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	5	exact	5.0	0	-5.813133240144664	0.8556804980368158	1.0938513587071755e-11	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	6	exact	6.0	0	-6.8135931187787895	0.9982939143762525	8.777993554715368e-12	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	7	exact	7.0	0	-7.598085295249762	1.140907330715706	2.7441204666717424e-11	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	8	exact	8.0	0	-8.722722306178625	1.2835207470552172	1.0761302602214693e-11	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	9	exact	9.0	0	5.599675252534781	0.8467671595156124	3.765963516641634e-11	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	10	exact	10.0	0	4.812585862381173	0.7041537431761093	8.225314739108411e-12	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	11	exact	11.0	0	4.005486009384756	0.5615403268366728	9.818058956223674e-13	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	12	exact	12.0	0	2.9287693028865975	0.4189269104971847	2.726957374652252e-12	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	13	exact	13.0	0	1.7990676410610766	0.2763134941577368	7.466926978557291e-11	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	14	exact	14.0	0	0.625696471100897	0.13370007781826077	2.87083181793116e-06	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	15	exact	15.0	0	0.16693658650677	0.008913338521217623	2.8806772504566313e-78	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	16	exact	16.0	0	-1.253025097991741	0.15152675486069636	1.3471124219071037e-16	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	17	exact	17.0	0	-1.746839839386146	0.29414017120013763	2.8711473378482907e-09	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	18	exact	18.0	0	-2.735971728889541	0.43675358753962823	3.7441458261738773e-10	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	19	exact	19.0	0	-3.860381041371477	0.5793670038790464	2.6810870851833594e-11	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	20	exact	20.0	0	-4.809803201456552	0.7219804202185731	2.702033438533858e-11	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	21	exact	21.0	0	-5.890258017689568	0.8645938365581253	9.575326209928265e-12	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	22	exact	22.0	0	-6.812146239212366	1.0072072528975398	1.347897692252438e-11	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	23	exact	23.0	0	-7.814853011056959	1.149820669236993	1.071286947021973e-11	42	0.7411170210227408
Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	24	exact	24.0	0				42	0.7411170210227408
