entity	port	terminal	year	month	month_index	t_index	LP	log_LP	K	L	KL	log_KL	lp_freq	kl_freq	source_lp	source_kl	lp_source_file	kl_source_file
Haifa--Legacy	Haifa	Haifa-Legacy	2023	3	24279	21	54.400405588657904	3.996371609507962	992329.2366439505	17.07777536681913	58106.46968527141	10.970032290948168	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2023	4	24280	22	52.95013292876717	3.969350582502568	991085.0753732176	403.20807322775494	2457.999085780696	7.807102918189661	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2023	5	24281	23	52.95013292876717	3.969350582502568	991597.0989187468	1681.2328438518566	589.8035495469552	6.379789514584422	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2023	6	24282	24	52.95013292876717	3.969350582502568	993855.2932827842	1360.868849316891	730.3093856411402	6.5934682603045935	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2023	7	24283	25	50.87529486095742	3.9293774395387384	997849.718160047	1278.1146139126076	780.7200600777076	6.660216647784872	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2023	8	24284	26	50.87529486095742	3.9293774395387384	1003570.5063135404	2073.716952035689	483.9476792280516	6.181976800104834	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2023	9	24285	27	50.87529486095742	3.9293774395387384	1011007.8629560434	795.808395715671	1270.416181079421	7.147099827407522	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2023	10	24286	28	37.7741666216175	3.6316254462772553	1020152.065137216	2921.974161801004	349.13110405754907	5.855447507986611	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2023	11	24287	29	37.7741666216175	3.6316254462772553	1030993.4611362692	1793.2710321578395	574.9233900776709	6.354236797273297	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2023	12	24288	30	37.7741666216175	3.6316254462772553	1043522.4698601488	1525.254344654962	684.1629224116133	6.528196079919912	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2024	1	24289	31	44.53418586299399	3.7962571158813034	1035510.1077224882	1053.2115255556328	983.1929129110072	6.89080535003932	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2024	2	24290	32	44.53418586299399	3.7962571158813034	1027797.7843346492	1197.8315484388286	858.0486844533443	6.7546608396653225	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2024	3	24291	33	44.53418586299399	3.7962571158813034	1020384.3310766582	563.3568971491534	1811.257368535426	7.501776561831131	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2024	4	24292	34	42.87387388352396	3.7582626400338572	1013268.5902330688	1336.4261603493962	758.1927234709018	6.630937605925792	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2024	5	24293	35	42.87387388352396	3.7582626400338572	1006449.4148380955	654.3519475426095	1538.0857635065852	7.338293911519074	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2024	6	24294	36	42.87387388352396	3.7582626400338572	999925.6685229158	1282.8319886283505	779.4673639157313	6.658610819649222	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2024	7	24295	37	36.40406029130962	3.594680314886401	993696.225365112	1540.2491501781492	645.1529125987042	6.469487362494662	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2024	8	24296	38	36.40406029130962	3.594680314886401	987759.9697402274	1581.3824560311818	624.6180144297432	6.437140285979248	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2024	9	24297	39	36.40406029130962	3.594680314886401	982115.7961754058	1719.0945816656808	571.2982907687401	6.347911473898075	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2024	10	24298	40	40.18787996217244	3.6935654566883818	976762.6092050908	1582.275393476371	617.3151735988729	6.425379709688831	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2024	11	24299	41	40.18787996217244	3.6935654566883818	971699.3232287545	1857.145078312323	523.2220867266785	6.260006013943638	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2024	12	24300	42	40.18787996217244	3.6935654566883818	966924.8623706296	1431.111565355251	675.6460403075603	6.51566932989941	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
