family	series_id	series_display	is_main_series	reform	reform_display	spec_name	event_time	event_token	is_reference	observed_in_sample	beta	se	pvalue	n_obs	r2
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	10	10	0	1	0.12038345403376205	5.3550207386636616e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	11	11	0	1	-0.04234617857479117	1.2525759467887447e-14	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	12	12	0	1	0.025077038903424054	4.442605619895765e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	13	13	0	1	-0.08409035254958042	9.643313499936298e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	14	14	0	1	-0.06118372940639549	1.6641264203673708e-14	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	15	15	0	1	-0.22331672308014694	1.1111915720044063e-14	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	16	16	0	1	0.5204414059220905	5.154836342815921e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	17	17	0	1	0.4943365511323985	6.021897517079385e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	18	18	0	1	0.453106549534648	1.457835324187616e-14	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	19	19	0	1	0.12332352290367643	4.627196240839435e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	20	20	0	1	-0.3878567687565546	6.464886956987896e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	21	21	0	1	-0.38146390443110034	3.781300025036305e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	22	22	0	1	-0.48781227465769916	8.426709077039144e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	23	23	0	1	-0.7635980359573558	2.2603684156138727e-14	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	24	24	0	1	-0.5211784179037089	1.3569250405111328e-14	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	-12	-12	0	1	-0.4757510444892965	2.225768740185751e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	-11	-11	0	1	-0.4772614286184379	1.2809491335958058e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	-10	-10	0	1	-0.56891613138278	2.2257687401857494e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	-9	-9	0	1	-0.4703967031102276	1.2809491335957608e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	-8	-8	0	1	-0.4148349061816319	1.1916163935587206e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	-7	-7	0	1	-0.38114218220720864	1.6500597162414472e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	-6	-6	0	1	-0.2553689711617988	1.5132582441346863e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	-5	-5	0	1	-0.2982847741152025	1.36279270607101e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	-4	-4	0	1	-0.1110477269818606	1.1935063493752873e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	-3	-3	0	1	-0.10040128877970972	7.566291220673692e-15	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	-2	-2	0	1	0.04231916401861291	1.022645672504906e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	0	0	0	1	-0.08712941355623371	5.853127554530477e-15	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	1	1	0	1	0.006579561309216955	7.566291220673247e-15	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	2	2	0	1	0.08516338936660972	1.3207988282432674e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	3	3	0	1	-0.12480580760922545	9.958468016104837e-15	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	4	4	0	1	-0.5161722696143265	1.273891508902821e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	5	5	0	1	-0.3899655756337255	1.3954782304807161e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	6	6	0	1	-0.37650011620518065	1.7763568394002426e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	7	7	0	1	-0.5324720478496818	1.637720085286699e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	8	8	0	1	-0.17023860014093017	1.63772008528669e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	9	9	0	1	-0.7000019464057442	1.776356839400244e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	10	10	0	1	-0.3067209304290994	1.637720085286718e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	11	11	0	1	-0.1410321680274606	1.38737904292204e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	12	12	0	1	0.034177662464982106	1.921423700393637e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	13	13	0	1	-0.10920480716386621	1.6377200852866988e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	14	14	0	1	0.08300042026557897	1.507288760336432e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	15	15	0	1	-0.04468610765275353	1.507288760336432e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	16	16	0	1	0.07800345466578307	1.6377200852867083e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	17	17	0	1	-0.010099920284622428	1.6377200852866852e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	18	18	0	1	-0.13639261570045136	1.776356839400249e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	19	19	0	1	-0.20702560938271178	1.5072887603364182e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	20	20	0	1	-0.2549847056316441	1.38737904292203e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	21	21	0	1	-0.24042886282111445	1.7763568394002454e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	22	22	0	1	-0.3277759109823073	1.7763568394002473e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	baseline	23	23	0	1	-0.17216849068765513	1.637720085286691e-14	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	-12	-12	0	1	0.5083757747401707	3.272528436177494e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	-11	-11	0	1	0.4173993161356425	3.0970663773270996e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	-10	-10	0	1	0.23627853889589545	3.20308425696009e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	-9	-9	0	1	0.24533189269302827	3.259357087914238e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	-8	-8	0	1	0.21142761514621	3.372006211713358e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	-7	-7	0	1	0.15565426464523807	3.1619529030183725e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	-6	-6	0	1	0.1919614012152433	2.929594810665356e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	-5	-5	0	1	0.05957952378642366	2.7259598326464334e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	-4	-4	0	1	0.15735049644437282	2.3538460690935103e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	-3	-3	0	1	0.07853086017111222	1.9555526275371662e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	-2	-2	0	1	0.1317852384940199	1.4588734038349446e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	0	0	0	1	-0.17659548803163894	1.4657647452141965e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	1	1	0	1	-0.17235258764158026	2.0414279639679873e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	2	2	0	1	-0.18323483405959884	2.568464816736433e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	3	3	0	1	-0.4826701055108514	3.004620395368648e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	4	4	0	1	-0.9635026419913508	3.360824268117677e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	5	5	0	1	-0.9267620224861586	3.738245542796062e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	6	6	0	1	-1.0027626375330119	4.0740680234163027e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	7	7	0	1	-1.2482006436529518	4.3576377516585634e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	8	8	0	1	-0.9754332704195718	4.1935980188403635e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	9	9	0	1	-0.015338345597183167	2.896415578435022e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	10	10	0	1	0.28847659590402497	2.9257166909522773e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	11	11	0	1	0.36469928383025385	2.7579555287840017e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	12	12	0	1	0.4504430398473005	2.6216304976441156e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	13	13	0	1	0.21759449574306933	2.3323703289966267e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	14	14	0	1	0.32033364869711	2.260496369733914e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	15	15	0	1	0.10318104630333957	2.482910152086801e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	16	16	0	1	0.13640453414647613	2.475348275918837e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	17	17	0	1	-0.041164915279335634	2.463618833866001e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	18	18	0	1	-0.2569236851705661	2.4712488399410454e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	19	19	0	1	-0.4170227533282338	2.506090948319891e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	20	20	0	1	-0.5544479240525764	2.6457358821813924e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	21	21	0	1	-0.6293581557174468	2.7989303788811645e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	22	22	0	1	-0.806171278354042	3.010541003922536e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	privatization	Privatization clock	ctrl_trend	23	23	0	1	-0.7400299325348012	3.318689545515099e-13	0.0	36	1.0
