port	terminal	year	month	month_index	quarter	TEU_port_m	share_i_p_q	TEU_i_m	tons_port_m	tons_i_m	TEU_i_y	Pi_teu_per_hour_i_y	H_annual_i_y	quarter_index	tons_port_q	activity_i_q_raw	activity_i_y	w_i_q_in_year	L_hours_i_q	active_months_in_q	is_active_month	w_i_m_in_year	L_hours_i_m	anchor_mode	labor_weight_source	teu_month_source	kpi_backfill_source
Ashdod	Ashdod-Legacy	2019	5	201905	Q2	129557.0	0.3333333333333333	129557.0	2054487.8950000003	2054487.8950000003	1537596.0	42.0	36609.42857142857	20192	12027377.948	4009125.9826666666	15726613.550666666	0.2549262096223326	9332.702862153812	3	1.0	0.08497540320744419	3110.9009540512707	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2019	6	201906	Q2	138893.0	0.3333333333333333	138893.0	1958733.9710000001	1958733.9710000001	1537596.0	42.0	36609.42857142857	20192	12027377.948	4009125.9826666666	15726613.550666666	0.2549262096223326	9332.702862153812	3	1.0	0.08497540320744419	3110.9009540512707	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2019	7	201907	Q3	149568.0	0.3333333333333333	149568.0	2197893.836	2197893.836	1537596.0	42.0	36609.42857142857	20193	12544938.714	4181646.238	15726613.550666666	0.2658961654095415	9734.306674977366	3	1.0	0.08863205513651383	3244.768891659122	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2019	8	201908	Q3	132240.0	0.3333333333333333	132240.0	2181836.7509999997	2181836.7509999997	1537596.0	42.0	36609.42857142857	20193	12544938.714	4181646.238	15726613.550666666	0.2658961654095415	9734.306674977366	3	1.0	0.08863205513651383	3244.768891659122	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2019	9	201909	Q3	127738.0	0.3333333333333333	127738.0	1892738.77	1892738.77	1537596.0	42.0	36609.42857142857	20193	12544938.714	4181646.238	15726613.550666666	0.2658961654095415	9734.306674977366	3	1.0	0.08863205513651383	3244.768891659122	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2019	10	201910	Q4	113143.0	0.3333333333333333	113143.0	1792693.28	1792693.28	1537596.0	42.0	36609.42857142857	20194	11180765.11	3726921.703333333	15726613.550666666	0.23698183282282953	8675.769481453604	3	1.0	0.07899394427427651	2891.923160484535	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2019	11	201911	Q4	119108.0	0.3333333333333333	119108.0	1982382.752	1982382.752	1537596.0	42.0	36609.42857142857	20194	11180765.11	3726921.703333333	15726613.550666666	0.23698183282282953	8675.769481453604	3	1.0	0.07899394427427651	2891.923160484535	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2019	12	201912	Q4	117080.0	0.3333333333333333	117080.0	1815306.523	1815306.523	1537596.0	42.0	36609.42857142857	20194	11180765.11	3726921.703333333	15726613.550666666	0.23698183282282953	8675.769481453604	3	1.0	0.07899394427427651	2891.923160484535	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2020	1	202001	Q1	118457.0	0.3333333333333333	118457.0	1835242.0999999999	1835242.0999999999	1584499.0	39.0	40628.179487179485	20201	11250944.59	3750314.8633333333	15982430.922666665	0.2346523430309057	9533.497509746847	3	1.0	0.07821744767696856	3177.832503248949	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2020	2	202002	Q1	125794.0	0.3333333333333333	125794.0	1933438.078	1933438.078	1584499.0	39.0	40628.179487179485	20201	11250944.59	3750314.8633333333	15982430.922666665	0.2346523430309057	9533.497509746847	3	1.0	0.07821744767696856	3177.832503248949	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2020	3	202003	Q1	119175.0	0.3333333333333333	119175.0	1856792.1169999999	1856792.1169999999	1584499.0	39.0	40628.179487179485	20201	11250944.59	3750314.8633333333	15982430.922666665	0.2346523430309057	9533.497509746847	3	1.0	0.07821744767696856	3177.832503248949	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2020	4	202004	Q2	114099.0	0.3333333333333333	114099.0	1850266.5050000001	1850266.5050000001	1584499.0	39.0	40628.179487179485	20202	11784241.67	3928080.5566666666	15982430.922666665	0.2457749121940999	9985.387246067668	3	1.0	0.08192497073136663	3328.4624153558893	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2020	5	202005	Q2	121426.0	0.3333333333333333	121426.0	1997070.614	1997070.614	1584499.0	39.0	40628.179487179485	20202	11784241.67	3928080.5566666666	15982430.922666665	0.2457749121940999	9985.387246067668	3	1.0	0.08192497073136663	3328.4624153558893	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2020	6	202006	Q2	136483.0	0.3333333333333333	136483.0	2044783.716	2044783.716	1584499.0	39.0	40628.179487179485	20202	11784241.67	3928080.5566666666	15982430.922666665	0.2457749121940999	9985.387246067668	3	1.0	0.08192497073136663	3328.4624153558893	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2020	7	202007	Q3	143321.0	0.33333333333333337	143321.0	2081313.4279999998	2081313.4279999998	1584499.0	39.0	40628.179487179485	20203	12255035.454	4085011.8180000004	15982430.922666665	0.2555938979349217	10384.314761127833	3	1.0	0.08519796597830723	3461.4382537092774	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2020	8	202008	Q3	145353.0	0.33333333333333337	145353.0	2099862.499	2099862.499	1584499.0	39.0	40628.179487179485	20203	12255035.454	4085011.8180000004	15982430.922666665	0.2555938979349217	10384.314761127833	3	1.0	0.08519796597830723	3461.4382537092774	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2020	9	202009	Q3	136085.0	0.33333333333333337	136085.0	1946341.7999999998	1946341.7999999998	1584499.0	39.0	40628.179487179485	20203	12255035.454	4085011.8180000004	15982430.922666665	0.2555938979349217	10384.314761127833	3	1.0	0.08519796597830723	3461.4382537092774	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2020	10	202010	Q4	144608.0	0.3333333333333333	144608.0	2106747.689	2106747.689	1584499.0	39.0	40628.179487179485	20204	12657071.053999998	4219023.684666665	15982430.922666665	0.26397884684007267	10724.979970237135	3	1.0	0.08799294894669088	3574.9933234123782	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2020	11	202011	Q4	138073.0	0.3333333333333333	138073.0	2089987.7999999998	2089987.7999999998	1584499.0	39.0	40628.179487179485	20204	12657071.053999998	4219023.684666665	15982430.922666665	0.26397884684007267	10724.979970237135	3	1.0	0.08799294894669088	3574.9933234123782	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2020	12	202012	Q4	141625.0	0.3333333333333333	141625.0	2131800.0379999997	2131800.0379999997	1584499.0	39.0	40628.179487179485	20204	12657071.053999998	4219023.684666665	15982430.922666665	0.26397884684007267	10724.979970237135	3	1.0	0.08799294894669088	3574.9933234123782	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2021	1	202101	Q1	133397.0	0.33333333333333337	133397.0	1978636.9	1978636.9	1625944.6599889721	39.0	41690.888717665955	20211	11817143.6	3939047.866666667	15492515.590553245	0.2542548912501047	10600.112377030375	3	1.0	0.08475163041670157	3533.370792343458	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2021	2	202102	Q1	119323.0	0.33333333333333337	119323.0	1874818.0	1874818.0	1625944.6599889721	39.0	41690.888717665955	20211	11817143.6	3939047.866666667	15492515.590553245	0.2542548912501047	10600.112377030375	3	1.0	0.08475163041670157	3533.370792343458	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2021	3	202103	Q1	136831.0	0.33333333333333337	136831.0	2055116.9	2055116.9	1625944.6599889721	39.0	41690.888717665955	20211	11817143.6	3939047.866666667	15492515.590553245	0.2542548912501047	10600.112377030375	3	1.0	0.08475163041670157	3533.370792343458	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2021	4	202104	Q2	130945.0	0.3333333333333333	130945.0	1879225.8	1879225.8	1625944.6599889721	39.0	41690.888717665955	20212	11740780.8	3913593.6	15492515.590553245	0.2526118871480344	10531.614075848292	3	1.0	0.08420396238267813	3510.538025282764	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2021	5	202105	Q2	139946.0	0.3333333333333333	139946.0	1939299.0	1939299.0	1625944.6599889721	39.0	41690.888717665955	20212	11740780.8	3913593.6	15492515.590553245	0.2526118871480344	10531.614075848292	3	1.0	0.08420396238267813	3510.538025282764	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2021	6	202106	Q2	145913.0	0.3333333333333333	145913.0	2051865.6	2051865.6	1625944.6599889721	39.0	41690.888717665955	20212	11740780.8	3913593.6	15492515.590553245	0.2526118871480344	10531.614075848292	3	1.0	0.08420396238267813	3510.538025282764	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2021	7	202107	Q3	150512.0	0.32638709141398164	150512.0	1922524.0	1922524.0	1625944.6599889721	39.0	41690.888717665955	20213	11508768.8	3756313.57438798	15492515.590553245	0.24245988667446877	10108.368153843176	3	1.0	0.08081996222482292	3369.4560512810585	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2021	8	202108	Q3	161251.50681736224	0.32638709141398164	156508.39390428414	2207186.2	2197548.0	1625944.6599889721	39.0	41690.888717665955	20213	11508768.8	3756313.57438798	15492515.590553245	0.24245988667446877	10108.368153843176	3	1.0	0.08081996222482292	3369.4560512810585	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2021	9	202109	Q3	119088.7115092014	0.32638709141398164	115136.62593488797	1624674.2	1616643.4	1625944.6599889721	39.0	41690.888717665955	20213	11508768.8	3756313.57438798	15492515.590553245	0.24245988667446877	10108.368153843176	3	1.0	0.08081996222482292	3369.4560512810585	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2021	10	202110	Q4	131158.64319885705	0.3207216192053087	126238.85545331151	1923009.5	1913204.5	1625944.6599889721	39.0	41690.888717665955	20214	12108820.6	3883560.549498597	15492515.590553245	0.2506733349273921	10450.794110944109	3	1.0	0.08355777830913069	3483.5980369813697	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2021	11	202111	Q4	149293.31231996237	0.3207216192053087	144855.11685164014	2204187.1999999997	2195341.9999999995	1625944.6599889721	39.0	41690.888717665955	20214	12108820.6	3883560.549498597	15492515.590553245	0.2506733349273921	10450.794110944109	3	1.0	0.08355777830913069	3483.5980369813697	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2021	12	202112	Q4	132608.90094871746	0.3207216192053087	126338.66784484846	1927213.6	1914717.2000000002	1625944.6599889721	39.0	41690.888717665955	20214	12108820.6	3883560.549498597	15492515.590553245	0.2506733349273921	10450.794110944109	3	1.0	0.08355777830913069	3483.5980369813697	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2022	1	202201	Q1	114745.83031068169	0.31554793453390684	108995.05596549725	1721866.8	1709356.62	1431039.0	37.0	38676.72972972973	20221	11395730.2	3595899.127115665	13032567.550840434	0.2759164004397411	10671.544047807745	3	1.0	0.09197213347991369	3557.1813492692486	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2022	2	202202	Q1	128260.90539276735	0.31554793453390684	120460.8438246307	1906141.4	1889173.22	1431039.0	37.0	38676.72972972973	20221	11395730.2	3595899.127115665	13032567.550840434	0.2759164004397411	10671.544047807745	3	1.0	0.09197213347991369	3557.1813492692486	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2022	3	202203	Q1	137811.264296551	0.31554793453390684	131043.1002098721	2069856.9000000001	2055133.5000000002	1431039.0	37.0	38676.72972972973	20221	11395730.2	3595899.127115665	13032567.550840434	0.2759164004397411	10671.544047807745	3	1.0	0.09197213347991369	3557.1813492692486	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2022	4	202204	Q2	124936.18079157535	0.31122062389014343	120609.27865165002	1853583.5999999999	1829893.4	1431039.0	37.0	38676.72972972973	20222	11645267.799999999	3624247.510083798	13032567.550840434	0.2780915959917722	10755.673498282964	3	1.0	0.09269719866392408	3585.224499427655	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2022	5	202205	Q2	145440.31200711883	0.31122062389014343	135111.43175046414	2106472.8	2049921.1999999997	1431039.0	37.0	38676.72972972973	20222	11645267.799999999	3624247.510083798	13032567.550840434	0.2780915959917722	10755.673498282964	3	1.0	0.09269719866392408	3585.224499427655	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2022	6	202206	Q2	130388.50720130584	0.31122062389014343	118458.28959788584	1862577.5	1797258.426	1431039.0	37.0	38676.72972972973	20222	11645267.799999999	3624247.510083798	13032567.550840434	0.2780915959917722	10755.673498282964	3	1.0	0.09269719866392408	3585.224499427655	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2022	7	202207	Q3	141626.12704400037	0.2870669016298655	126433.35398001035	1773857.0999999999	1658932.2999999998	1431039.0	37.0	38676.72972972973	20223	10736333.6	3082046.0214166194	13032567.550840434	0.23648801430673322	9146.583013661977	3	1.0	0.07882933810224439	3048.861004553992	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2022	8	202208	Q3	158942.42482064283	0.2870669016298655	140344.5652539633	1982143.7000000002	1841461.3320000002	1431039.0	37.0	38676.72972972973	20223	10736333.6	3082046.0214166194	13032567.550840434	0.23648801430673322	9146.583013661977	3	1.0	0.07882933810224439	3048.861004553992	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2022	9	202209	Q3	134109.44813535683	0.2870669016298655	107567.0807660264	1612166.0	1411387.8900000001	1431039.0	37.0	38676.72972972973	20223	10736333.6	3082046.0214166194	13032567.550840434	0.23648801430673322	9146.583013661977	3	1.0	0.07882933810224439	3048.861004553992	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2022	10	202210	Q4	115031.31920027958	0.2817189865881742	101298.71977163918	1478682.1	1348567.5344	1431039.0	37.0	38676.72972972973	20224	9691838.4	2730374.8922243514	13032567.550840434	0.2095039892617535	8102.929169977039	3	1.0	0.06983466308725117	2700.9763899923464	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2022	11	202211	Q4	128513.84312750891	0.2817189865881742	103056.12515414007	1613172.0	1371963.4849999999	1431039.0	37.0	38676.72972972973	20224	9691838.4	2730374.8922243514	13032567.550840434	0.2095039892617535	8102.929169977039	3	1.0	0.06983466308725117	2700.9763899923464	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2022	12	202212	Q4	137468.0876722115	0.2817189865881742	117661.15507422075	1754065.1	1566397.03	1431039.0	37.0	38676.72972972973	20224	9691838.4	2730374.8922243514	13032567.550840434	0.2095039892617535	8102.929169977039	3	1.0	0.06983466308725117	2700.9763899923464	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2023	1	202301	Q1	139548.6269570134	0.25805728564756575	111711.49003349195	1812451.1	1554172.86335	1122045.0	35.0	32058.428571428572	20231	10064080.0	2597109.1673399536	8940131.864320112	0.2905000962798954	9312.97658658215	3	1.0	0.0968333654266318	3104.3255288607165	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2023	2	202302	Q1	118621.65851935084	0.25805728564756575	88098.47993356232	1508859.5	1225659.659307	1122045.0	35.0	32058.428571428572	20231	10064080.0	2597109.1673399536	8940131.864320112	0.2905000962798954	9312.97658658215	3	1.0	0.0968333654266318	3104.3255288607165	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2023	3	202303	Q1	132945.7145236358	0.25805728564756575	102981.03003294575	1710729.4	1432711.373459	1122045.0	35.0	32058.428571428572	20231	10064080.0	2597109.1673399536	8940131.864320112	0.2905000962798954	9312.97658658215	3	1.0	0.0968333654266318	3104.3255288607165	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2023	4	202304	Q2	120607.07626327378	0.21958227714436349	79741.04673261712	1328739.8	937719.3430030001	1122045.0	35.0	32058.428571428572	20232	9715705.8	2133396.8036287	8940131.864320112	0.23863146942418645	7650.149917430323	3	1.0	0.07954382314139548	2550.049972476774	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2023	5	202305	Q2	155288.09704820722	0.21958227714436349	99467.60432582878	1703804.9000000001	1169694.911220001	1122045.0	35.0	32058.428571428572	20232	9715705.8	2133396.8036287	8940131.864320112	0.23863146942418645	7650.149917430323	3	1.0	0.07954382314139548	2550.049972476774	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2023	6	202306	Q2	165254.57668851904	0.21958227714436349	111397.3489415541	1825308.2	1309983.416847	1122045.0	35.0	32058.428571428572	20232	9715705.8	2133396.8036287	8940131.864320112	0.23863146942418645	7650.149917430323	3	1.0	0.07954382314139548	2550.049972476774	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2023	7	202307	Q3	145097.3971894218	0.21999063533907448	104191.45058455547	1688590.8	1334405.01300438	1122045.0	35.0	32058.428571428572	20233	9967032.2	2192653.746123013	8940131.864320112	0.24525966500268864	7862.639451941194	3	1.0	0.0817532216675629	2620.8798173137316	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2023	8	202308	Q3	149031.02701186234	0.21999063533907448	97229.75469492539	1693768.3	1245244.896296	1122045.0	35.0	32058.428571428572	20233	9967032.2	2192653.746123013	8940131.864320112	0.24525966500268864	7862.639451941194	3	1.0	0.0817532216675629	2620.8798173137316	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2023	9	202309	Q3	143153.8257987158	0.21999063533907448	87172.79472051914	1601157.0	1116442.986637	1122045.0	35.0	32058.428571428572	20233	9967032.2	2192653.746123013	8940131.864320112	0.24525966500268864	7862.639451941194	3	1.0	0.0817532216675629	2620.8798173137316	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2023	10	202310	Q4	112121.43516112329	0.24435569881078983	71752.00068759732	1353355.6	1013895.5643290001	1122045.0	35.0	32058.428571428572	20234	8254246.4	2016972.1472284463	8940131.864320112	0.22560876929322954	7232.662615474907	3	1.0	0.0752029230977432	2410.887538491636	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2023	11	202311	Q4	111537.45673975603	0.24435569881078983	81739.55933007646	1405591.0	1155025.30718	1122045.0	35.0	32058.428571428572	20234	8254246.4	2016972.1472284463	8940131.864320112	0.22560876929322954	7232.662615474907	3	1.0	0.0752029230977432	2410.887538491636	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2023	12	202312	Q4	103806.35809912065	0.24435569881078983	86562.43998232619	1368176.6	1223175.28563	1122045.0	35.0	32058.428571428572	20234	8254246.4	2016972.1472284463	8940131.864320112	0.22560876929322954	7232.662615474907	3	1.0	0.0752029230977432	2410.887538491636	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2024	1	202401	Q1	104861.55907122328	0.24449664956691433	84829.15896661587	1322543.7999999998	1150226.9565179998	1155435.0	38.0	30406.184210526317	20241	9374352.799999999	2291997.8514582217	8266201.329661513	0.27727341254487387	8430.826458520693	3	1.0	0.09242447084829128	2810.2754861735643	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2024	2	202402	Q1	137347.67277316542	0.24449664956691433	102289.59938954988	1688545.2	1386978.9117629998	1155435.0	38.0	30406.184210526317	20241	9374352.799999999	2291997.8514582217	8266201.329661513	0.27727341254487387	8430.826458520693	3	1.0	0.09242447084829128	2810.2754861735643	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2024	3	202403	Q1	140788.5181556113	0.24449664956691433	93806.24164383426	1676087.4	1271950.224932001	1155435.0	38.0	30406.184210526317	20241	9374352.799999999	2291997.8514582217	8266201.329661513	0.27727341254487387	8430.826458520693	3	1.0	0.09242447084829128	2810.2754861735643	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2024	4	202404	Q2	143374.32677162674	0.19550091001372846	92261.42604953454	1550867.2999999998	1103814.8659099997	1155435.0	38.0	30406.184210526317	20242	9511593.399999999	1859525.1653805734	8266201.329661513	0.22495522323029576	6840.029956660442	3	1.0	0.07498507441009858	2280.0099855534804	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2024	5	202405	Q2	158821.14582077647	0.19550091001372846	88738.93869496687	1674636.9	1061671.8590929988	1155435.0	38.0	30406.184210526317	20242	9511593.399999999	1859525.1653805734	8266201.329661513	0.22495522323029576	6840.029956660442	3	1.0	0.07498507441009858	2280.0099855534804	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2024	6	202406	Q2	145050.52740759682	0.19550091001372846	81310.6352554986	1530292.5	972799.704	1155435.0	38.0	30406.184210526317	20242	9511593.399999999	1859525.1653805734	8266201.329661513	0.22495522323029576	6840.029956660442	3	1.0	0.07498507441009858	2280.0099855534804	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2024	7	202407	Q3	173270.238837125	0.19556474582989725	97607.18530086726	1701165.7	1082787.30113	1155435.0	38.0	30406.184210526317	20243	10441744.600000001	2042037.1287197024	8266201.329661513	0.247034526172534	7511.377309162153	3	1.0	0.08234484205751133	2503.7924363873844	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2024	8	202408	Q3	176637.6558695013	0.19556474582989725	102711.06515239329	1743592.9000000001	1139406.2505719992	1155435.0	38.0	30406.184210526317	20243	10441744.600000001	2042037.1287197024	8266201.329661513	0.247034526172534	7511.377309162153	3	1.0	0.08234484205751133	2503.7924363873844	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2024	9	202409	Q3	178186.60529337375	0.19556474582989725	109511.74954673945	1776113.7000000002	1214848.3881410002	1155435.0	38.0	30406.184210526317	20243	10441744.600000001	2042037.1287197024	8266201.329661513	0.247034526172534	7511.377309162153	3	1.0	0.08234484205751133	2503.7924363873844	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2024	10	202410	Q4	140530.84796913754	0.2057924186236051	82504.20729859345	1431902.7000000002	945002.2485010002	1155435.0	38.0	30406.184210526317	20244	10071513.8	2072641.1841030158	8266201.329661513	0.2507368380522964	7623.950486183029	3	1.0	0.08357894601743213	2541.3168287276762	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2024	11	202411	Q4	156710.64569091419	0.2057924186236051	89868.05550090571	1590222.6	1029347.6817420002	1155435.0	38.0	30406.184210526317	20244	10071513.8	2072641.1841030158	8266201.329661513	0.2507368380522964	7623.950486183029	3	1.0	0.08357894601743213	2541.3168287276762	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2024	12	202412	Q4	192522.25633994828	0.2057924186236051	129996.73720050084	2013631.5999999999	1488981.1438059988	1155435.0	38.0	30406.184210526317	20244	10071513.8	2072641.1841030158	8266201.329661513	0.2507368380522964	7623.950486183029	3	1.0	0.08357894601743213	2541.3168287276762	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2018	1	201801	Q1	112403.0	0.0	0.0	2432458.313	0.0	0.0			20181	15161772.646	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2018	2	201802	Q1	112638.0	0.0	0.0	2617941.7199999997	0.0	0.0			20181	15161772.646	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2018	3	201803	Q1	126799.0	0.0	0.0	2530486.29	0.0	0.0			20181	15161772.646	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2018	4	201804	Q2	130683.0	0.0	0.0	2830216.76	0.0	0.0			20182	15912112.184	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2018	5	201805	Q2	127879.0	0.0	0.0	2650406.0009999997	0.0	0.0			20182	15912112.184	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2018	6	201806	Q2	131558.0	0.0	0.0	2475433.3310000002	0.0	0.0			20182	15912112.184	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2018	7	201807	Q3	135914.0	0.0	0.0	2246470.07	0.0	0.0			20183	13568280.68	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
