port	terminal	year	month	month_index	quarter	tons_port_m	tons_i_m	tons_i_q	w_month_in_q	TEU_i_q	TEU_i_m	TEU_port_m	share_i_p_q	teu_month_source	TEU_i_y	Pi_teu_per_hour_i_y	H_annual_i_y	anchor_mode	kpi_backfill_source	quarter_index	tons_port_q	activity_i_q_raw	activity_i_y	w_i_q_in_year	L_hours_i_q	active_months_in_q	is_active_month	L_hours_i_m	w_i_m_in_year	labor_weight_source
Haifa	Haifa-Bayport	2019	1	201901	Q1	2470007.68	0.0	0.0	0.0	0.0	0.0	123013.0	0.0	quarter_benchmarked_by_tons	0.0			work_only		20191	15225147.82	0.0	0.0	0.0		0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2019	2	201902	Q1	2325576.96	0.0	0.0	0.0	0.0	0.0	106443.0	0.0	quarter_benchmarked_by_tons	0.0			work_only		20191	15225147.82	0.0	0.0	0.0		0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2019	3	201903	Q1	2816989.27	0.0	0.0	0.0	0.0	0.0	125746.0	0.0	quarter_benchmarked_by_tons	0.0			work_only		20191	15225147.82	0.0	0.0	0.0		0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2019	4	201904	Q2	2526060.42	0.0	0.0	0.0	0.0	0.0	127316.0	0.0	quarter_benchmarked_by_tons	0.0			work_only		20192	14870967.08	0.0	0.0	0.0		0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2019	5	201905	Q2	2426771.23	0.0	0.0	0.0	0.0	0.0	118131.0	0.0	quarter_benchmarked_by_tons	0.0			work_only		20192	14870967.08	0.0	0.0	0.0		0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2019	6	201906	Q2	2482651.89	0.0	0.0	0.0	0.0	0.0	112027.0	0.0	quarter_benchmarked_by_tons	0.0			work_only		20192	14870967.08	0.0	0.0	0.0		0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2019	7	201907	Q3	2459658.8200000003	0.0	0.0	0.0	0.0	0.0	116265.0	0.0	quarter_benchmarked_by_tons	0.0			work_only		20193	13733995.16	0.0	0.0	0.0		0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2019	8	201908	Q3	2214668.53	0.0	0.0	0.0	0.0	0.0	104006.0	0.0	quarter_benchmarked_by_tons	0.0			work_only		20193	13733995.16	0.0	0.0	0.0		0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2019	9	201909	Q3	2192670.23	0.0	0.0	0.0	0.0	0.0	102448.0	0.0	quarter_benchmarked_by_tons	0.0			work_only		20193	13733995.16	0.0	0.0	0.0		0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2019	10	201910	Q4	2862368.2199999997	0.0	0.0	0.0	0.0	0.0	115624.0	0.0	quarter_benchmarked_by_tons	0.0			work_only		20194	14338422.459999999	0.0	0.0	0.0		0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2019	11	201911	Q4	2138066.59	0.0	0.0	0.0	0.0	0.0	112713.0	0.0	quarter_benchmarked_by_tons	0.0			work_only		20194	14338422.459999999	0.0	0.0	0.0		0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2019	12	201912	Q4	2168776.42	0.0	0.0	0.0	0.0	0.0	115423.0	0.0	quarter_benchmarked_by_tons	0.0			work_only		20194	14338422.459999999	0.0	0.0	0.0		0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2020	1	202001	Q1	2540187.838	0.0	0.0	0.0	0.0	0.0	124007.0	0.0	quarter_benchmarked_by_tons	0.0			work_only		20201	14979241.392	0.0	0.0	0.0		0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2020	2	202002	Q1	2352277.288	0.0	0.0	0.0	0.0	0.0	120547.0	0.0	quarter_benchmarked_by_tons	0.0			work_only		20201	14979241.392	0.0	0.0	0.0		0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2020	3	202003	Q1	2597155.57	0.0	0.0	0.0	0.0	0.0	129194.0	0.0	quarter_benchmarked_by_tons	0.0			work_only		20201	14979241.392	0.0	0.0	0.0		0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2020	4	202004	Q2	2293926.19	0.0	0.0	0.0	0.0	0.0	132637.0	0.0	quarter_benchmarked_by_tons	0.0			work_only		20202	13158307.207999999	0.0	0.0	0.0		0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2020	5	202005	Q2	2317983.4639999997	0.0	0.0	0.0	0.0	0.0	120993.0	0.0	quarter_benchmarked_by_tons	0.0			work_only		20202	13158307.207999999	0.0	0.0	0.0		0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2020	6	202006	Q2	1967243.95	0.0	0.0	0.0	0.0	0.0	112028.0	0.0	quarter_benchmarked_by_tons	0.0			work_only		20202	13158307.207999999	0.0	0.0	0.0		0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2020	7	202007	Q3	1982088.98	0.0	0.0	0.0	0.0	0.0	124557.0	0.0	quarter_benchmarked_by_tons	0.0			work_only		20203	12711267.280000001	0.0	0.0	0.0		0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2020	8	202008	Q3	2307125.04	0.0	0.0	0.0	0.0	0.0	113777.0	0.0	quarter_benchmarked_by_tons	0.0			work_only		20203	12711267.280000001	0.0	0.0	0.0		0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2020	9	202009	Q3	2066419.62	0.0	0.0	0.0	0.0	0.0	113342.0	0.0	quarter_benchmarked_by_tons	0.0			work_only		20203	12711267.280000001	0.0	0.0	0.0		0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2020	10	202010	Q4	2266698.5	0.0	0.0	0.0	0.0	0.0	132974.0	0.0	quarter_benchmarked_by_tons	0.0			work_only		20204	12747091.478	0.0	0.0	0.0		0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2020	11	202011	Q4	2028255.7489999998	0.0	0.0	0.0	0.0	0.0	125407.0	0.0	quarter_benchmarked_by_tons	0.0			work_only		20204	12747091.478	0.0	0.0	0.0		0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2020	12	202012	Q4	2078591.4899999998	0.0	0.0	0.0	0.0	0.0	114971.0	0.0	quarter_benchmarked_by_tons	0.0			work_only		20204	12747091.478	0.0	0.0	0.0		0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2021	1	202101	Q1	1498345.5	0.0	0.0	0.0	0.0	0.0	127132.0	0.0	quarter_benchmarked_by_tons	32984.21170927321	43.16326530612245	764.1732263614124	work_only	alpha2023_times_legacy_sameyear	20211	8813431.8	0.0	250073.0619028154	0.0	0.0	0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2021	2	202102	Q1	1407982.0999999999	0.0	0.0	0.0	0.0	0.0	122928.0	0.0	quarter_benchmarked_by_tons	32984.21170927321	43.16326530612245	764.1732263614124	work_only	alpha2023_times_legacy_sameyear	20211	8813431.8	0.0	250073.0619028154	0.0	0.0	0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2021	3	202103	Q1	1500388.3	0.0	0.0	0.0	0.0	0.0	126274.0	0.0	quarter_benchmarked_by_tons	32984.21170927321	43.16326530612245	764.1732263614124	work_only	alpha2023_times_legacy_sameyear	20211	8813431.8	0.0	250073.0619028154	0.0	0.0	0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2021	4	202104	Q2	1514385.0999999999	0.0	0.0	0.0	0.0	0.0	121885.0	0.0	quarter_benchmarked_by_tons	32984.21170927321	43.16326530612245	764.1732263614124	work_only	alpha2023_times_legacy_sameyear	20212	8945027.2	0.0	250073.0619028154	0.0	0.0	0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2021	5	202105	Q2	1459727.5	0.0	0.0	0.0	0.0	0.0	134011.0	0.0	quarter_benchmarked_by_tons	32984.21170927321	43.16326530612245	764.1732263614124	work_only	alpha2023_times_legacy_sameyear	20212	8945027.2	0.0	250073.0619028154	0.0	0.0	0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2021	6	202106	Q2	1498401.0	0.0	0.0	0.0	0.0	0.0	130127.0	0.0	quarter_benchmarked_by_tons	32984.21170927321	43.16326530612245	764.1732263614124	work_only	alpha2023_times_legacy_sameyear	20212	8945027.2	0.0	250073.0619028154	0.0	0.0	0	0.0	0.0	0.0	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2021	7	202107	Q3	1380398.8	6369.799999999999	15200.199999999999	0.4190602755226905	7128.162716288311	2987.129831858349	121219.3201102416	0.0066649461979511535	quarter_benchmarked_by_tons	32984.21170927321	43.16326530612245	764.1732263614124	work_only	alpha2023_times_legacy_sameyear	20213	8150815.4	54324.74611043171	250073.0619028154	0.21723549788638832	166.00555130006916	3	1.0	55.33518376668972	0.07241183262879611	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2021	8	202108	Q3	1403292.5	7100.0	15200.199999999999	0.46709911711688007	7128.162716288311	3329.5585114437317	123468.86949050722	0.0066649461979511535	quarter_benchmarked_by_tons	32984.21170927321	43.16326530612245	764.1732263614124	work_only	alpha2023_times_legacy_sameyear	20213	8150815.4	54324.74611043171	250073.0619028154	0.21723549788638832	166.00555130006916	3	1.0	55.33518376668972	0.07241183262879611	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2021	9	202109	Q3	1291716.4	1730.3999999999999	15200.199999999999	0.11384060736042946	7128.162716288311	811.4743729862299	111811.94831382045	0.0066649461979511535	quarter_benchmarked_by_tons	32984.21170927321	43.16326530612245	764.1732263614124	work_only	alpha2023_times_legacy_sameyear	20213	8150815.4	54324.74611043171	250073.0619028154	0.21723549788638832	166.00555130006916	3	1.0	55.33518376668972	0.07241183262879611	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2021	10	202110	Q4	1492880.5	18082.8	60014.8	0.30130567793277657	25856.0489929849	7790.5743704944	130478.46468712144	0.022842206893383853	quarter_benchmarked_by_tons	32984.21170927321	43.16326530612245	764.1732263614124	work_only	alpha2023_times_legacy_sameyear	20214	8569588.6	195748.31579238368	250073.0619028154	0.7827645021136117	598.1676750613433	3	1.0	199.38922502044775	0.26092150070453723	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2021	11	202111	Q4	1367014.1	19484.0	60014.8	0.3246532521977912	25856.0489929849	8394.25039455797	120494.79483340096	0.022842206893383853	quarter_benchmarked_by_tons	32984.21170927321	43.16326530612245	764.1732263614124	work_only	alpha2023_times_legacy_sameyear	20214	8569588.6	195748.31579238368	250073.0619028154	0.7827645021136117	598.1676750613433	3	1.0	199.38922502044775	0.26092150070453723	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2021	12	202112	Q4	1424899.7	22448.0	60014.8	0.3740410698694322	25856.0489929849	9671.224227932527	126340.67682062853	0.022842206893383853	quarter_benchmarked_by_tons	32984.21170927321	43.16326530612245	764.1732263614124	work_only	alpha2023_times_legacy_sameyear	20214	8569588.6	195748.31579238368	250073.0619028154	0.7827645021136117	598.1676750613433	3	1.0	199.38922502044775	0.26092150070453723	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2022	1	202201	Q1	1461499.1	70229.389	264238.002	0.2657808054422089	51468.75	13679.40583010369	129769.08469563707	0.04226044256305504	quarter_benchmarked_by_tons	450208.25	43.16326530612245	10430.356619385344	work_only	alpha2023_times_legacy_sameyear	20221	9025347.600000001	381415.18386140675	2631019.79388449	0.14496857254664655	1512.0739102647592	3	1.0	504.02463675491975	0.04832285751554885	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2022	2	202202	Q1	1459075.3	80312.83	264238.002	0.3039412552021946	51468.75	15643.476478687955	130689.53196932572	0.04226044256305504	quarter_benchmarked_by_tons	450208.25	43.16326530612245	10430.356619385344	work_only	alpha2023_times_legacy_sameyear	20221	9025347.600000001	381415.18386140675	2631019.79388449	0.14496857254664655	1512.0739102647592	3	1.0	504.02463675491975	0.04832285751554885	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2022	3	202203	Q1	1592099.4000000001	113695.78300000001	264238.002	0.4302779393555966	51468.75	22145.86769120836	145506.13333503722	0.04226044256305504	quarter_benchmarked_by_tons	450208.25	43.16326530612245	10430.356619385344	work_only	alpha2023_times_legacy_sameyear	20221	9025347.600000001	381415.18386140675	2631019.79388449	0.14496857254664655	1512.0739102647592	3	1.0	504.02463675491975	0.04832285751554885	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2022	4	202204	Q2	1425364.8	183084.415	737784.772	0.24815423406434853	102593.0	25458.88733536371	145351.26918266682	0.08127092314541516	quarter_benchmarked_by_tons	450208.25	43.16326530612245	10430.356619385344	work_only	alpha2023_times_legacy_sameyear	20222	8069565.2	655821.0131861167	2631019.79388449	0.2492649484091678	2599.9223046203097	3	1.0	866.6407682067698	0.08308831613638927	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2022	5	202205	Q2	1323138.6	294928.001	737784.772	0.39974801892495554	102593.0	41011.34850556796	140243.87221216442	0.08127092314541516	quarter_benchmarked_by_tons	450208.25	43.16326530612245	10430.356619385344	work_only	alpha2023_times_legacy_sameyear	20222	8069565.2	655821.0131861167	2631019.79388449	0.2492649484091678	2599.9223046203097	3	1.0	866.6407682067698	0.08308831613638927	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2022	6	202206	Q2	1286279.2	259772.356	737784.772	0.35209774701069596	102593.0	36122.764159068334	135190.85860516876	0.08127092314541516	quarter_benchmarked_by_tons	450208.25	43.16326530612245	10430.356619385344	work_only	alpha2023_times_legacy_sameyear	20222	8069565.2	655821.0131861167	2631019.79388449	0.2492649484091678	2599.9223046203097	3	1.0	866.6407682067698	0.08308831613638927	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2022	7	202207	Q3	1109435.5	356585.872	1187349.476	0.30032090737200945	123998.25	37239.26695254127	126783.52644127823	0.11354675387913006	quarter_benchmarked_by_tons	450208.25	43.16326530612245	10430.356619385344	work_only	alpha2023_times_legacy_sameyear	20223	6410618.4	727904.9096778226	2631019.79388449	0.27666265049383354	2885.6901079150507	3	1.0	961.8967026383502	0.09222088349794452	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2022	8	202208	Q3	1157608.5	389607.91000000003	1187349.476	0.32813246468304336	123998.25	40687.851388884184	132034.17283312225	0.11354675387913006	quarter_benchmarked_by_tons	450208.25	43.16326530612245	10430.356619385344	work_only	alpha2023_times_legacy_sameyear	20223	6410618.4	727904.9096778226	2631019.79388449	0.27666265049383354	2885.6901079150507	3	1.0	961.8967026383502	0.09222088349794452	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2022	9	202209	Q3	938265.2000000001	441155.69399999996	1187349.476	0.37154662794494714	123998.25	46071.131658574544	105197.55072559949	0.11354675387913006	quarter_benchmarked_by_tons	450208.25	43.16326530612245	10430.356619385344	work_only	alpha2023_times_legacy_sameyear	20223	6410618.4	727904.9096778226	2631019.79388449	0.27666265049383354	2885.6901079150507	3	1.0	961.8967026383502	0.09222088349794452	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2022	10	202210	Q4	926270.6	465296.03500000003	1715491.6290000002	0.27123188894324823	172148.25	46692.095025774535	140656.93839462573	0.17386486124125017	quarter_benchmarked_by_tons	450208.25	43.16326530612245	10430.356619385344	work_only	alpha2023_times_legacy_sameyear	20224	4980182.2	865878.687159144	2631019.79388449	0.3291038285503521	3432.670296585224	3	1.0	1144.2234321950748	0.1097012761834507	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2022	11	202211	Q4	764510.0	604526.071	1715491.6290000002	0.3523923176194058	172148.25	60663.72079162487	93274.77131676266	0.17386486124125017	quarter_benchmarked_by_tons	450208.25	43.16326530612245	10430.356619385344	work_only	alpha2023_times_legacy_sameyear	20224	4980182.2	865878.687159144	2631019.79388449	0.3291038285503521	3432.670296585224	3	1.0	1144.2234321950748	0.1097012761834507	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2022	12	202212	Q4	799310.5	645669.523	1715491.6290000002	0.3763757934373459	172148.25	64792.434182600584	96110.54028861159	0.17386486124125017	quarter_benchmarked_by_tons	450208.25	43.16326530612245	10430.356619385344	work_only	alpha2023_times_legacy_sameyear	20224	4980182.2	865878.687159144	2631019.79388449	0.3291038285503521	3432.670296585224	3	1.0	1144.2234321950748	0.1097012761834507	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2023	1	202301	Q1	926311.6	818797.296	2404611.824	0.34051121591756756	222086.0	75622.7738982689	156009.4354391012	0.1886772896723044	quarter_benchmarked_by_tons	812791.25	45.0	18062.027777777777	work_only		20231	5264683.8	993326.2703656883	4074335.1808274547	0.24380082302505954	4403.537237723709	3	1.0	1467.845745907903	0.08126694100835317	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2023	2	202302	Q1	816343.7999999999	699640.591	2404611.824	0.290957810328059	222086.0	64617.65626451731	151874.70963866188	0.1886772896723044	quarter_benchmarked_by_tons	812791.25	45.0	18062.027777777777	work_only		20231	5264683.8	993326.2703656883	4074335.1808274547	0.24380082302505954	4403.537237723709	3	1.0	1467.845745907903	0.08126694100835317	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2023	3	202303	Q1	889686.5	886173.937	2404611.824	0.36853097375437344	222086.0	81845.56983721378	84471.85492223696	0.1886772896723044	quarter_benchmarked_by_tons	812791.25	45.0	18062.027777777777	work_only		20231	5264683.8	993326.2703656883	4074335.1808274547	0.24380082302505954	4403.537237723709	3	1.0	1467.845745907903	0.08126694100835317	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2023	4	202304	Q2	992506.2000000001	909574.218	2521923.344	0.36066687758928173	231566.75	83518.4566759978	105935.7461691156	0.18242935706673552	quarter_benchmarked_by_tons	812791.25	45.0	18062.027777777777	work_only		20232	6461111.800000001	1178696.4716102984	4074335.1808274547	0.2892978656142172	5225.306084775814	3	1.0	1741.7686949252713	0.09643262187140574	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2023	5	202305	Q2	1172930.9000000001	827134.322	2521923.344	0.32797758265248844	231566.75	75948.70288769313	169420.74838583983	0.18242935706673552	quarter_benchmarked_by_tons	812791.25	45.0	18062.027777777777	work_only		20232	6461111.800000001	1178696.4716102984	4074335.1808274547	0.2892978656142172	5225.306084775814	3	1.0	1741.7686949252713	0.09643262187140574	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2023	6	202306	Q2	1065118.8	785214.804	2521923.344	0.3113555397582299	231566.75	72099.59043630908	147760.25544504458	0.18242935706673552	quarter_benchmarked_by_tons	812791.25	45.0	18062.027777777777	work_only		20232	6461111.800000001	1178696.4716102984	4074335.1808274547	0.2892978656142172	5225.306084775814	3	1.0	1741.7686949252713	0.09643262187140574	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2023	7	202307	Q3	1067451.6	804568.525	2239471.316	0.3592671713416132	214054.5	76902.75472794333	131445.2064377424	0.18246062219426343	quarter_benchmarked_by_tons	812791.25	45.0	18062.027777777777	work_only		20233	6185118.8	1128540.624593436	4074335.1808274547	0.2769876739410137	5002.9590608246435	3	1.0	1667.653020274881	0.09232922464700456	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2023	8	202308	Q3	1090791.9	664269.049	2239471.316	0.29661869042666494	214054.5	63492.565469934554	151986.66880387234	0.18246062219426343	quarter_benchmarked_by_tons	812791.25	45.0	18062.027777777777	work_only		20233	6185118.8	1128540.624593436	4074335.1808274547	0.2769876739410137	5002.9590608246435	3	1.0	1667.653020274881	0.09232922464700456	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2023	9	202309	Q3	934315.9	770633.742	2239471.316	0.3441141382317218	214054.5	73659.1798021221	107619.62475838527	0.18246062219426343	quarter_benchmarked_by_tons	812791.25	45.0	18062.027777777777	work_only		20233	6185118.8	1128540.624593436	4074335.1808274547	0.2769876739410137	5002.9590608246435	3	1.0	1667.653020274881	0.09232922464700456	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2023	10	202310	Q4	1164266.4	563273.7	1423290.503	0.3957545552455639	145084.0	57417.65389324739	147914.3445231669	0.14292905858373306	quarter_benchmarked_by_tons	812791.25	45.0	18062.027777777777	work_only		20234	5413677.4	773771.8142580318	4074335.1808274547	0.1899136374197095	3430.2253944536105	3	1.0	1143.4084648178703	0.06330454580656984	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2023	11	202311	Q4	835100.9	466260.267	1423290.503	0.3275931835540393	145084.0	47528.52944275424	103068.06703837676	0.14292905858373306	quarter_benchmarked_by_tons	812791.25	45.0	18062.027777777777	work_only		20234	5413677.4	773771.8142580318	4074335.1808274547	0.1899136374197095	3430.2253944536105	3	1.0	1143.4084648178703	0.06330454580656984	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2023	12	202312	Q4	707471.4	393756.53599999996	1423290.503	0.27665226120039665	145084.0	40137.81666399835	87376.5884384563	0.14292905858373306	quarter_benchmarked_by_tons	812791.25	45.0	18062.027777777777	work_only		20234	5413677.4	773771.8142580318	4074335.1808274547	0.1899136374197095	3430.2253944536105	3	1.0	1143.4084648178703	0.06330454580656984	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2024	1	202401	Q1	737276.8999999999	426689.837	1530232.952	0.27883979131564274	159882.75	44581.67264497108	106280.84320827015	0.16410563939206618	quarter_benchmarked_by_tons	563264.0	50.0	11265.28	work_only		20241	4720372.199999999	774639.698049534	3063957.547639057	0.25282324771321824	2848.1246759987635	3	1.0	949.3748919995878	0.08427441590440608	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2024	2	202402	Q1	850760.9	497526.081	1530232.952	0.32513094189334907	159882.75	51982.82909999885	122154.12064016542	0.16410563939206618	quarter_benchmarked_by_tons	563264.0	50.0	11265.28	work_only		20241	4720372.199999999	774639.698049534	3063957.547639057	0.25282324771321824	2848.1246759987635	3	1.0	949.3748919995878	0.08427441590440608	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2024	3	202403	Q1	772148.2999999999	606017.034	1530232.952	0.39602926679100814	159882.75	63318.248255030056	96320.78615156442	0.16410563939206618	quarter_benchmarked_by_tons	563264.0	50.0	11265.28	work_only		20241	4720372.199999999	774639.698049534	3063957.547639057	0.25282324771321824	2848.1246759987635	3	1.0	949.3748919995878	0.08427441590440608	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2024	4	202404	Q2	755350.9	361245.19	1271937.673	0.2840117072308778	132787.5	37713.204573920186	98103.67357274897	0.15767743498310566	quarter_benchmarked_by_tons	563264.0	50.0	11265.28	work_only		20242	4474619.4	705546.5095176433	3063957.547639057	0.23027293901682958	2594.08913444751	3	1.0	864.69637814917	0.07675764633894319	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2024	5	202405	Q2	756037.2999999999	563072.027	1271937.673	0.4426883792756408	132787.5	58783.48316306416	88352.3603482159	0.15767743498310566	quarter_benchmarked_by_tons	563264.0	50.0	11265.28	work_only		20242	4474619.4	705546.5095176433	3063957.547639057	0.23027293901682958	2594.08913444751	3	1.0	864.69637814917	0.07675764633894319	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2024	6	202406	Q2	725921.5	347620.456	1271937.673	0.2732999134934814	132787.5	36290.81226301566	94259.46607903513	0.15767743498310566	quarter_benchmarked_by_tons	563264.0	50.0	11265.28	work_only		20242	4474619.4	705546.5095176433	3063957.547639057	0.23027293901682958	2594.08913444751	3	1.0	864.69637814917	0.07675764633894319	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2024	7	202407	Q3	806388.5	352176.361	1158368.501	0.30402791572454885	129346.75	39325.02280824429	94278.8500653163	0.142740009396689	quarter_benchmarked_by_tons	563264.0	50.0	11265.28	work_only		20243	5171751.2	738215.8148853376	3063957.547639057	0.24093539267675962	2714.2046604136467	3	1.0	904.7348868045489	0.08031179755891987	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2024	8	202408	Q3	874817.0	408474.84500000003	1158368.501	0.35262944792384343	129346.75	45611.47304324339	102032.87623379241	0.142740009396689	quarter_benchmarked_by_tons	563264.0	50.0	11265.28	work_only		20243	5171751.2	738215.8148853376	3063957.547639057	0.24093539267675962	2714.2046604136467	3	1.0	904.7348868045489	0.08031179755891987	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2024	9	202409	Q3	904670.1000000001	397717.295	1158368.501	0.3433426363516078	129346.75	44410.25414851232	105745.02370089127	0.142740009396689	quarter_benchmarked_by_tons	563264.0	50.0	11265.28	work_only		20243	5171751.2	738215.8148853376	3063957.547639057	0.24093539267675962	2714.2046604136467	3	1.0	904.7348868045489	0.08031179755891987	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2024	10	202410	Q4	908064.5	441459.022	1289047.998	0.34246903349211055	141247.0	48372.723573660136	101085.32686055537	0.15512817978337606	quarter_benchmarked_by_tons	563264.0	50.0	11265.28	work_only		20244	5450689.4	845555.5251865423	3063957.547639057	0.2759684205931926	3108.861529140081	3	1.0	1036.287176380027	0.0919894735310642	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2024	11	202411	Q4	965822.5	418159.261	1289047.998	0.32439386403670595	141247.0	45819.6601135926	107689.3903532858	0.15512817978337606	quarter_benchmarked_by_tons	563264.0	50.0	11265.28	work_only		20244	5450689.4	845555.5251865423	3063957.547639057	0.2759684205931926	3108.861529140081	3	1.0	1036.287176380027	0.0919894735310642	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Bayport	2024	12	202412	Q4	851457.7000000001	429429.71499999997	1289047.998	0.33313710247118355	141247.0	47054.61631274726	94731.28278615884	0.15512817978337606	quarter_benchmarked_by_tons	563264.0	50.0	11265.28	work_only		20244	5450689.4	845555.5251865423	3063957.547639057	0.2759684205931926	3108.861529140081	3	1.0	1036.287176380027	0.0919894735310642	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2018	1	201801	Q1	2432458.313	2432458.313	7580886.323	0.3208672718940598	351840.0	112403.0	112403.0	0.3333333333333333	observed_port_month_pre_entry	1469150.0	54.0	27206.48148148148	work_only		20181	15161772.646	5053924.215333333	19687354.892666668	0.2567091538140488	6984.1528393686995	3	1.0	2328.0509464562333	0.08556971793801627	quarter_flat_with_first_supported_quarter
