design	table_group	reform	target	target_key	spec_name	event_time	m	j	beta	se	t	pvalue	n_event_obs	n_obs	r2
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	23	23	23	-1.925917873938839	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	-12	-12	-12	4.206100088904683	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	-11	-11	-11	4.0699304330393264	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	-10	-10	-10	3.802232720543496	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	-9	-9	-9	3.164900340231561	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	-8	-8	-8	2.5149030160874872	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	-7	-7	-7	2.6586891033206936	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	-6	-6	-6	2.052749013682552	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	-5	-5	-5	2.0070852003715003	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	-4	-4	-4	1.4726413835639383	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	-3	-3	-3	1.3702220514488719	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	-2	-2	-2	0.07775315914722292	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	0	0	0	0.4350273171134852	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	1	1	1	0.6714911419679391	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	2	2	2	-3.0727281566246365	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	3	3	3	0.05652400854758063	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	4	4	4	1.5712330488553532	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	5	5	5	1.401950231376324	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	6	6	6	1.3032391616101358	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	7	7	7	1.9654840291673852	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	8	8	8	0.8442211872840262	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	9	9	9	2.4417072105686612	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	10	10	10	2.124325727476559	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	11	11	11	2.1117637881817184	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	12	12	12	1.6409350079123453	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	13	13	13	1.6158750528090104	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	14	14	14	0.6638853570312173	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	15	15	15	2.0444616246906224	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	16	16	16	0.8856408309470292	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	17	17	17	2.040006377770619	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	18	18	18	2.2084951417700216	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	19	19	19	2.084930102151692	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	20	20	20	2.1932339504959826	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	21	21	21	2.0038080948204073	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	22	22	22	2.2157907653909863	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	23	23	23	1.9259178739388365	inf		1.0	1.0	72	1.0
